ReturnID,OrderItemID,OrderID,ProductID,SellerID,ReturnedQuantity,ReturnReason,ReturnDate,ReturnCost
436,5507,2756,3587,59,1,Damaged,2025-09-01,150.41
437,5515,2758,3387,491,1,Poor Quality,2024-12-09,84.02
438,5527,2765,2508,319,1,Changed Mind,2023-08-18,101.53
439,5531,2767,1283,270,1,Wrong Item,2024-03-05,191.57
440,5538,2772,4162,324,1,Changed Mind,2023-03-12,290.19
441,5542,2774,3825,288,1,Changed Mind,2025-02-27,334.26
442,5562,2786,4587,423,1,Not as Described,2023-05-12,233.31
443,5570,2791,3907,78,1,Changed Mind,2025-11-08,301.07
444,5585,2798,1442,382,1,Poor Quality,2024-09-25,244.42
445,5588,2799,1877,170,1,Not as Described,2025-03-07,333.05
446,5599,2803,2518,244,1,Poor Quality,2026-01-02,306.84
447,5608,2807,3722,28,1,Poor Quality,2023-11-26,99.61
448,5614,2811,1024,145,1,Poor Quality,2024-07-26,160.71
449,5615,2811,2406,236,1,Not as Described,2024-08-13,198.59
450,5621,2815,3794,220,1,Poor Quality,2023-08-23,234.4
451,5651,2831,1473,415,1,Wrong Item,2025-10-23,205.27
452,5661,2834,4480,218,2,Changed Mind,2024-08-25,222.25
453,5666,2836,2734,151,1,Damaged,2024-08-26,345.25
454,5686,2847,4947,125,1,Changed Mind,2025-08-24,256.62
455,5687,2847,1580,217,1,Poor Quality,2025-08-31,346.59
456,5688,2847,4111,310,1,Late Delivery,2025-08-11,171.15
457,5689,2848,921,471,1,Late Delivery,2024-03-26,159.8
458,5690,2849,1950,305,1,Changed Mind,2023-12-02,213.27
459,5698,2853,2755,477,1,Not as Described,2023-05-17,252.2
460,5699,2853,2910,25,1,Wrong Item,2023-05-21,221.04
461,5712,2859,1070,214,1,Late Delivery,2025-03-31,169.42
462,5714,2861,16,436,1,Changed Mind,2023-08-21,249.04
463,5715,2862,3203,439,1,Late Delivery,2025-10-23,324.49
464,5725,2865,4775,320,2,Wrong Item,2023-04-09,179.76
465,5730,2869,103,241,1,Not as Described,2025-08-12,319.36
466,5746,2878,2716,223,1,Damaged,2025-11-17,232.06
467,5754,2883,766,263,1,Poor Quality,2024-09-19,131.19
468,5755,2883,3519,114,1,Poor Quality,2024-09-15,303.84
469,5764,2890,714,363,1,Changed Mind,2023-08-05,274.44
470,5768,2891,3786,420,2,Changed Mind,2023-07-05,194.42
471,5770,2893,2230,263,1,Not as Described,2024-02-29,235.85
472,5799,2907,357,213,1,Damaged,2024-11-30,262.87
473,5806,2910,4735,319,2,Damaged,2024-02-05,194.14
474,5817,2915,347,433,3,Not as Described,2024-04-02,302.24
475,5825,2918,1114,297,1,Poor Quality,2025-11-07,245.9
476,5837,2929,1047,264,1,Not as Described,2023-08-08,236.3
477,5855,2939,4836,194,1,Poor Quality,2025-09-25,278.83
478,5888,2954,1152,188,1,Changed Mind,2024-05-21,330.5
479,5896,2959,893,497,1,Poor Quality,2024-07-30,150.95
480,5897,2959,2057,435,2,Not as Described,2024-08-13,217.51
481,5905,2962,4343,88,1,Changed Mind,2024-04-19,257.38
482,5909,2965,111,17,1,Poor Quality,2025-03-28,339.33
483,5916,2971,4163,240,2,Late Delivery,2024-11-20,281.19
484,5918,2973,3830,338,1,Poor Quality,2024-11-05,273.31
485,5924,2976,2661,30,1,Late Delivery,2024-06-23,147.76
486,5934,2982,392,22,1,Not as Described,2023-03-15,319.44
487,5949,2991,2977,478,1,Wrong Item,2024-06-02,237.9
488,5952,2992,66,267,1,Poor Quality,2024-12-10,199.67
489,5957,2996,4405,149,1,Wrong Item,2024-12-01,309.64
490,5965,2998,2895,62,1,Poor Quality,2024-01-25,209.75
491,5974,3002,2952,354,1,Damaged,2025-01-30,346.23
492,5987,3010,4514,42,1,Wrong Item,2025-06-24,306.39
493,5991,3012,832,407,1,Poor Quality,2024-07-31,291.48
494,6041,3038,2455,41,1,Poor Quality,2023-07-16,173.61
495,6043,3039,669,191,1,Damaged,2023-11-24,175.08
496,6061,3047,4492,171,1,Wrong Item,2025-03-28,83.94
497,6069,3051,3552,105,2,Damaged,2025-07-22,257.12
498,6082,3057,3647,407,1,Wrong Item,2025-06-12,115.77
499,6088,3060,155,415,1,Damaged,2023-11-13,179.12
500,6110,3077,4916,147,1,Changed Mind,2023-05-23,333.67
501,6116,3079,3111,436,1,Wrong Item,2023-08-29,260.36
502,6119,3080,1923,149,1,Wrong Item,2024-05-18,336.73
503,6130,3089,2690,391,2,Damaged,2023-10-09,496.37
504,6138,3092,3131,339,1,Late Delivery,2024-03-14,222.29
505,6149,3099,239,385,1,Late Delivery,2023-08-08,287.97
506,6154,3100,1539,171,1,Not as Described,2023-11-05,101.07
507,6157,3102,2509,381,1,Poor Quality,2023-06-20,289.98
508,6158,3102,1190,281,1,Poor Quality,2023-05-27,323.17
509,6161,3103,1685,146,1,Poor Quality,2023-01-21,309.4
510,6164,3106,2144,355,1,Late Delivery,2023-12-05,266.36
511,6218,3132,2970,105,1,Not as Described,2024-06-01,341.8
512,6223,3133,1656,275,1,Not as Described,2025-04-24,165.36
513,6225,3134,1978,157,1,Wrong Item,2023-04-08,123.98
514,6257,3152,4852,181,1,Damaged,2023-10-03,259.03
515,6270,3160,3791,255,1,Not as Described,2025-08-25,263.96
516,6271,3160,4463,280,1,Changed Mind,2025-08-25,177.53
517,6281,3166,2929,63,1,Damaged,2024-04-08,130.83
518,6298,3175,1915,89,1,Changed Mind,2026-01-23,141.17
519,6312,3180,34,139,1,Late Delivery,2023-08-01,196.74
520,6314,3181,3934,354,1,Poor Quality,2023-09-10,299.48
521,6320,3184,3677,296,1,Wrong Item,2023-03-12,150.87
522,6360,3202,2864,255,1,Changed Mind,2025-10-21,107.92
523,6371,3208,2349,263,1,Wrong Item,2025-06-20,92.53
524,6383,3215,657,166,1,Wrong Item,2024-09-22,238.88
525,6390,3218,2303,466,1,Changed Mind,2024-04-26,327.88
526,6402,3221,404,71,1,Poor Quality,2025-03-05,302.96
527,6403,3221,1019,73,1,Late Delivery,2025-03-02,240.96
528,6422,3230,976,318,2,Not as Described,2025-07-28,182.43
529,6455,3247,925,69,1,Damaged,2025-04-28,231.03
530,6479,3259,1764,401,1,Changed Mind,2024-09-24,294.75
531,6520,3284,1231,90,1,Not as Described,2023-05-04,115.5
532,6562,3303,2445,95,1,Not as Described,2024-11-05,282.6
533,6575,3309,790,370,1,Not as Described,2023-02-03,210.99
534,6599,3319,4370,267,1,Wrong Item,2023-10-21,337.16
535,6604,3323,3360,427,1,Damaged,2025-06-08,246.41
536,6620,3329,877,149,1,Poor Quality,2024-03-09,117.51
537,6625,3331,2504,476,1,Not as Described,2024-11-15,292.97
538,6628,3333,900,405,1,Not as Described,2023-10-19,282.37
539,6630,3335,1965,347,1,Wrong Item,2023-03-28,290.87
540,6640,3341,3718,244,1,Wrong Item,2024-08-28,168.47
541,6642,3342,357,213,1,Wrong Item,2023-12-25,149.67
542,6648,3345,3551,439,1,Poor Quality,2024-08-18,129.14
543,6664,3351,3810,385,1,Late Delivery,2023-07-13,244.82
544,6677,3359,3777,276,1,Changed Mind,2023-08-03,94.1
545,6691,3369,4272,38,1,Wrong Item,2024-04-14,330.9
546,6701,3375,2473,383,1,Wrong Item,2025-01-22,202.7
547,6726,3387,804,87,1,Not as Described,2025-05-10,220.7
548,6727,3387,476,246,3,Late Delivery,2025-05-07,634.19
549,6757,3400,2757,369,1,Damaged,2025-03-21,81.79
550,6782,3413,4688,213,1,Poor Quality,2023-09-05,345.13
551,6793,3419,227,177,1,Not as Described,2023-04-29,297.19
552,6795,3420,3689,20,1,Poor Quality,2023-11-12,138.17
553,6807,3425,1652,87,1,Damaged,2024-11-04,86.22
554,6824,3437,2649,159,1,Late Delivery,2023-12-13,106.14
555,6839,3447,885,143,1,Late Delivery,2023-12-21,195.87
556,6861,3459,3763,255,1,Not as Described,2025-07-13,168.48
557,6889,3476,3728,46,1,Poor Quality,2023-09-17,85.53
558,6925,3495,3185,227,1,Late Delivery,2025-10-24,106.66
559,6934,3500,267,464,3,Not as Described,2024-05-30,341.98
560,6960,3516,1509,78,1,Changed Mind,2025-12-14,314.23
561,6991,3531,1973,216,1,Late Delivery,2024-03-17,135.26
562,6992,3531,2640,85,1,Not as Described,2024-03-13,245.55
563,7021,3546,3353,235,1,Damaged,2024-12-17,191.83
564,7049,3563,4147,492,1,Late Delivery,2024-04-22,286.97
565,7054,3565,2274,209,1,Wrong Item,2025-05-15,204.44
566,7056,3567,4960,288,1,Late Delivery,2024-04-20,80.67
567,7093,3587,1151,196,1,Damaged,2024-05-17,294.11
568,7103,3592,2467,279,1,Poor Quality,2023-12-18,317.52
569,7144,3611,4376,44,1,Late Delivery,2024-09-19,226.41
570,7148,3612,646,484,1,Not as Described,2025-02-14,234.57
571,7167,3625,538,78,1,Changed Mind,2025-07-05,331.12
572,7195,3641,734,348,2,Poor Quality,2025-03-11,523.12
573,7211,3646,1384,388,1,Changed Mind,2024-08-05,141.03
574,7225,3652,4261,481,1,Wrong Item,2023-03-30,233.18
575,7246,3660,593,53,1,Changed Mind,2024-07-21,114.87
576,7249,3661,4688,213,1,Changed Mind,2024-09-21,265.05
577,7260,3667,2844,342,1,Changed Mind,2024-10-12,282.57
578,7301,3689,62,470,1,Wrong Item,2025-12-01,194.53
579,7316,3696,1795,429,1,Changed Mind,2024-12-18,310.64
580,7327,3701,1498,239,1,Changed Mind,2023-07-07,181.46
581,7367,3719,1027,4,2,Changed Mind,2025-01-30,623.35
582,7397,3734,3349,323,1,Poor Quality,2025-10-30,98.47
583,7407,3739,3369,103,2,Changed Mind,2025-01-18,693.6
584,7417,3744,4733,53,1,Changed Mind,2024-05-19,325.93
585,7421,3747,3306,324,1,Late Delivery,2024-06-03,240.49
586,7424,3748,81,24,1,Changed Mind,2026-01-04,191.93
587,7452,3761,1100,329,2,Wrong Item,2023-07-25,329.84
588,7459,3764,3382,57,1,Not as Described,2024-12-01,150.71
589,7464,3766,4275,39,1,Late Delivery,2024-04-18,328.88
590,7468,3769,2408,49,1,Not as Described,2025-06-18,271.67
591,7478,3773,4529,440,1,Changed Mind,2024-08-20,81.65
592,7496,3780,3241,457,1,Not as Described,2024-05-29,230.48
593,7500,3782,3514,313,1,Not as Described,2023-09-15,87.6
594,7520,3792,4738,226,1,Poor Quality,2023-08-05,98.25
595,7551,3806,3718,244,1,Damaged,2025-08-15,95.87
596,7592,3827,3912,110,1,Changed Mind,2024-01-21,336.33
597,7595,3830,1543,496,1,Not as Described,2023-06-26,222.01
598,7622,3843,792,190,1,Not as Described,2024-09-21,186.76
599,7684,3877,3779,358,1,Changed Mind,2025-02-05,235.32
600,7689,3879,2086,309,1,Damaged,2023-07-23,253.87
601,7736,3910,194,54,1,Poor Quality,2025-10-09,184.07
602,7746,3914,1785,40,1,Not as Described,2024-08-31,272.72
603,7754,3919,640,65,1,Late Delivery,2023-03-21,239.81
604,7757,3921,3564,322,1,Damaged,2025-11-20,192.46
605,7758,3922,3960,192,1,Not as Described,2024-11-27,134.57
606,7761,3924,2703,130,1,Late Delivery,2024-04-14,296.93
607,7767,3929,197,247,1,Poor Quality,2025-01-16,193.03
608,7776,3932,2039,205,1,Poor Quality,2023-04-02,192.6
609,7777,3933,232,273,1,Changed Mind,2025-02-12,166.4
610,7784,3937,2630,281,2,Poor Quality,2024-08-23,222.0
611,7786,3938,3395,384,1,Changed Mind,2024-06-27,135.67
612,7788,3939,3147,95,1,Late Delivery,2025-03-25,169.2
613,7805,3946,4317,218,1,Wrong Item,2025-04-05,325.87
614,7806,3946,3763,255,1,Changed Mind,2025-03-21,294.09
615,7818,3952,1171,244,1,Changed Mind,2023-09-08,207.26
616,7836,3959,4111,310,1,Damaged,2023-05-15,127.92
617,7853,3970,4409,126,1,Damaged,2024-11-12,241.94
618,7863,3979,2163,441,2,Not as Described,2024-09-15,428.43
619,7889,3991,1590,238,2,Wrong Item,2025-05-02,678.55
620,7907,4000,1047,264,1,Wrong Item,2024-08-10,134.61
621,7912,4003,4392,22,1,Not as Described,2023-02-22,321.6
622,7920,4007,46,449,1,Wrong Item,2023-10-13,198.47
623,7941,4018,3330,138,1,Late Delivery,2023-07-06,285.39
624,7963,4029,1930,181,1,Wrong Item,2025-02-10,198.78
625,7968,4033,2453,423,1,Damaged,2023-11-09,215.17
626,7996,4046,3298,484,1,Poor Quality,2023-01-22,244.51
627,8012,4054,92,359,1,Poor Quality,2025-06-21,81.88
628,8020,4058,1442,382,1,Not as Described,2024-08-08,168.75
629,8040,4069,4347,396,1,Late Delivery,2025-03-31,344.38
630,8042,4071,169,147,1,Wrong Item,2023-04-28,196.68
631,8044,4071,2498,379,1,Poor Quality,2023-04-27,132.73
632,8047,4073,4746,29,1,Poor Quality,2025-07-27,103.14
633,8062,4081,2835,75,1,Changed Mind,2025-10-06,298.85
634,8078,4092,1237,215,1,Wrong Item,2023-03-12,140.08
635,8146,4125,2911,5,1,Poor Quality,2025-05-30,268.0
636,8160,4133,3000,25,2,Late Delivery,2025-04-07,376.49
637,8189,4152,2879,346,1,Late Delivery,2024-08-11,197.68
638,8215,4168,1974,100,1,Poor Quality,2023-08-08,137.43
639,8252,4187,741,457,1,Not as Described,2023-11-11,139.46
640,8254,4188,500,368,1,Damaged,2023-09-03,273.85
641,8297,4207,2040,169,1,Poor Quality,2025-10-06,159.67
642,8302,4210,1122,384,1,Late Delivery,2024-11-22,250.66
643,8303,4210,320,255,1,Damaged,2024-10-30,224.34
644,8319,4218,4423,170,1,Not as Described,2024-01-29,94.11
645,8321,4219,1501,223,1,Changed Mind,2024-08-18,233.73
646,8325,4220,50,481,1,Poor Quality,2023-07-25,167.7
647,8362,4242,1827,449,1,Wrong Item,2023-11-25,315.2
648,8366,4245,1522,310,1,Damaged,2024-02-03,115.4
649,8367,4245,1241,60,1,Late Delivery,2024-02-09,215.25
650,8381,4251,3522,33,1,Wrong Item,2024-05-01,288.25
651,8387,4255,3240,146,1,Poor Quality,2024-01-21,300.08
652,8400,4261,116,167,1,Late Delivery,2023-09-17,189.1
653,8417,4267,4028,187,1,Wrong Item,2024-01-31,245.33
654,8434,4276,4438,306,2,Not as Described,2025-05-15,471.94
655,8452,4283,131,8,1,Damaged,2023-07-29,184.91
656,8453,4283,2503,406,1,Not as Described,2023-07-21,159.95
657,8463,4289,2665,478,1,Not as Described,2025-05-10,310.54
658,8475,4295,3599,67,2,Damaged,2025-10-20,209.62
659,8488,4300,3162,174,1,Poor Quality,2023-04-19,139.53
660,8528,4317,2507,225,2,Changed Mind,2025-12-20,525.55
661,8535,4322,4121,387,1,Not as Described,2024-05-23,259.79
662,8558,4334,1100,329,1,Poor Quality,2025-09-27,326.47
663,8575,4340,308,15,1,Poor Quality,2024-07-24,207.92
664,8589,4346,3573,158,1,Changed Mind,2024-07-21,170.19
665,8600,4352,1797,500,3,Not as Described,2024-10-06,1035.48
666,8623,4363,2970,105,3,Poor Quality,2024-07-22,585.04
667,8624,4364,3419,149,1,Poor Quality,2025-12-01,332.55
668,8626,4365,1798,374,1,Damaged,2024-10-22,214.93
669,8642,4372,2018,409,1,Wrong Item,2023-07-21,284.85
670,8648,4376,604,8,1,Poor Quality,2024-10-08,258.61
671,8671,4388,2522,474,1,Not as Described,2023-03-17,221.62
672,8675,4390,3950,170,1,Poor Quality,2024-11-05,260.5
673,8698,4402,3527,405,1,Not as Described,2023-06-07,204.87
674,8699,4403,592,198,1,Wrong Item,2024-04-04,134.6
675,8702,4405,4513,116,1,Late Delivery,2023-11-12,93.16
676,8742,4424,3394,244,1,Poor Quality,2024-06-11,252.8
677,8776,4442,32,284,1,Wrong Item,2024-02-18,185.81
678,8778,4443,3573,158,1,Wrong Item,2025-02-06,89.74
679,8794,4451,2317,360,2,Poor Quality,2025-08-24,677.35
680,8830,4470,3323,35,1,Wrong Item,2025-04-04,303.67
681,8840,4475,561,141,1,Changed Mind,2025-08-13,151.55
682,8847,4478,3419,149,1,Changed Mind,2024-02-12,231.49
683,8888,4500,3400,46,1,Poor Quality,2024-01-27,93.92
684,8918,4511,4030,230,2,Changed Mind,2023-12-10,485.84
685,8924,4512,1670,118,3,Poor Quality,2024-08-06,379.86
686,8936,4516,1727,150,1,Damaged,2025-06-08,327.31
687,8984,4536,854,184,1,Not as Described,2024-07-29,256.78
688,8985,4537,4743,144,1,Changed Mind,2023-04-06,92.74
689,9000,4546,2680,96,1,Changed Mind,2025-05-04,170.26
690,9007,4549,2094,353,1,Late Delivery,2024-08-23,323.75
691,9023,4556,2735,371,1,Late Delivery,2023-09-01,311.61
692,9041,4565,3872,40,1,Changed Mind,2025-09-27,292.66
693,9043,4566,3007,4,1,Wrong Item,2024-01-15,332.03
694,9066,4580,259,16,2,Poor Quality,2023-11-24,510.57
695,9080,4589,3007,4,1,Poor Quality,2024-11-23,328.92
696,9081,4589,121,86,1,Changed Mind,2024-11-12,173.05
697,9109,4609,4859,224,1,Changed Mind,2025-09-10,174.44
698,9115,4610,3586,69,1,Not as Described,2024-05-22,216.76
699,9126,4617,2101,416,1,Not as Described,2023-12-03,147.85
700,9137,4625,4112,270,1,Wrong Item,2024-03-11,259.79
701,9158,4633,4066,211,1,Poor Quality,2023-11-15,258.62
702,9187,4650,2367,195,1,Changed Mind,2023-10-25,129.17
703,9190,4652,2293,441,1,Wrong Item,2025-12-25,234.38
704,9194,4654,981,109,1,Damaged,2023-08-28,111.32
705,9203,4658,424,209,1,Wrong Item,2024-10-03,215.91
706,9212,4661,3656,286,1,Damaged,2025-07-30,88.18
707,9218,4666,4851,62,1,Not as Described,2025-07-06,165.96
708,9219,4667,621,299,1,Late Delivery,2023-12-16,183.35
709,9259,4687,869,264,1,Not as Described,2025-11-29,291.65
710,9306,4715,2884,446,1,Late Delivery,2023-02-17,284.33
711,9308,4715,4921,271,1,Poor Quality,2023-02-11,265.64
712,9325,4722,3001,213,1,Late Delivery,2025-07-16,306.09
713,9327,4723,58,440,3,Changed Mind,2025-11-23,336.12
714,9338,4729,3119,236,1,Late Delivery,2023-05-06,255.21
715,9340,4730,1559,500,1,Damaged,2025-01-23,229.56
716,9357,4738,2528,339,1,Late Delivery,2024-03-06,93.82
717,9404,4760,2382,246,1,Not as Described,2025-02-09,345.93
718,9430,4771,3800,239,1,Wrong Item,2023-11-25,248.02
719,9446,4778,3130,267,1,Changed Mind,2025-04-16,346.28
720,9453,4782,2169,421,1,Late Delivery,2024-10-22,189.54
721,9464,4786,4681,244,1,Changed Mind,2024-02-27,285.56
722,9496,4804,3723,361,1,Changed Mind,2025-06-04,299.03
723,9499,4805,1113,86,1,Not as Described,2025-02-06,229.17
724,9500,4805,657,166,2,Late Delivery,2025-02-26,493.08
725,9507,4808,714,363,1,Late Delivery,2025-09-29,279.85
726,9516,4812,3333,141,1,Wrong Item,2023-10-25,117.51
727,9537,4820,2867,45,1,Poor Quality,2025-11-07,313.85
728,9557,4830,4659,61,1,Changed Mind,2024-06-26,154.71
729,9560,4833,3774,363,1,Damaged,2024-03-09,223.56
730,9564,4835,1870,55,1,Changed Mind,2025-12-19,146.17
731,9565,4835,4485,229,1,Late Delivery,2025-12-30,339.89
732,9583,4845,3575,433,1,Damaged,2025-04-23,106.18
733,9640,4872,4179,371,2,Changed Mind,2025-12-06,535.43
734,9656,4884,2688,212,1,Poor Quality,2023-07-10,341.19
735,9657,4885,2628,182,1,Not as Described,2023-02-01,273.24
736,9665,4891,4933,252,1,Late Delivery,2025-08-04,340.73
737,9671,4893,1423,46,1,Poor Quality,2023-03-22,289.2
738,9688,4901,2176,287,1,Damaged,2024-01-23,340.83
739,9689,4902,3878,400,1,Damaged,2025-01-06,319.52
740,9694,4903,701,2,1,Damaged,2024-12-11,144.16
741,9699,4904,414,400,1,Not as Described,2025-03-14,100.68
742,9700,4905,1867,346,1,Wrong Item,2023-07-30,271.24
743,9720,4913,707,409,1,Not as Described,2023-02-06,272.13
744,9729,4919,4289,403,1,Poor Quality,2025-07-22,218.8
745,9730,4920,1227,47,1,Late Delivery,2024-08-23,112.81
746,9732,4921,2029,384,1,Late Delivery,2025-12-11,345.54
747,9736,4924,241,38,1,Damaged,2025-02-09,263.15
748,9771,4944,1472,31,1,Poor Quality,2025-08-21,226.04
749,9799,4959,1403,478,1,Not as Described,2025-10-07,176.55
750,9807,4963,1468,319,1,Poor Quality,2025-12-25,320.59
751,9813,4967,2624,380,1,Damaged,2023-09-16,309.65
752,9820,4971,1898,133,2,Damaged,2025-08-24,338.8
753,9872,5002,3663,263,1,Poor Quality,2023-02-27,277.49
754,9896,5013,2694,398,1,Poor Quality,2024-10-26,210.53
755,9909,5021,1457,361,1,Not as Described,2025-09-03,138.15
756,9910,5022,920,499,1,Damaged,2024-06-09,125.79
757,9947,5045,2460,44,1,Not as Described,2025-06-17,144.15
758,9973,5060,2604,229,1,Damaged,2024-12-13,193.57
759,9991,5068,2910,25,1,Late Delivery,2023-02-11,241.95
760,10000,5072,1873,159,1,Changed Mind,2024-10-18,88.96
761,10008,5076,4541,119,1,Not as Described,2024-02-29,122.98
762,10009,5076,259,16,1,Not as Described,2024-03-12,229.3
763,10016,5079,3766,421,1,Poor Quality,2025-06-24,145.8
764,10033,5088,280,127,1,Changed Mind,2023-10-05,262.36
765,10043,5092,3193,163,1,Changed Mind,2024-03-13,245.54
766,10044,5092,2253,485,1,Late Delivery,2024-03-09,173.48
767,10050,5097,2171,352,1,Wrong Item,2024-11-09,286.68
768,10062,5103,4495,107,1,Not as Described,2023-10-04,200.31
769,10069,5104,2275,376,2,Wrong Item,2024-07-08,636.43
770,10080,5114,3994,150,1,Not as Described,2023-02-22,257.84
771,10081,5114,2107,95,1,Not as Described,2023-02-13,297.37
772,10087,5117,221,163,1,Poor Quality,2023-10-26,212.72
773,10092,5121,4700,75,1,Poor Quality,2025-07-03,151.73
774,10099,5125,3893,328,1,Damaged,2023-05-14,113.17
775,10100,5126,1182,354,1,Wrong Item,2025-04-12,185.36
776,10109,5132,1638,114,1,Not as Described,2024-03-19,206.43
777,10156,5158,3585,230,1,Damaged,2023-06-10,275.74
778,10164,5161,2841,58,1,Poor Quality,2024-03-14,313.58
779,10166,5162,66,267,1,Damaged,2023-02-23,283.0
780,10168,5163,1489,347,1,Poor Quality,2023-11-20,345.84
781,10174,5166,876,412,1,Late Delivery,2023-04-22,129.57
782,10202,5183,3319,327,1,Poor Quality,2024-12-05,331.75
783,10203,5183,1274,419,1,Poor Quality,2024-12-28,284.81
784,10212,5186,603,306,1,Damaged,2025-01-04,309.87
785,10214,5187,3292,492,1,Wrong Item,2025-08-19,336.24
786,10248,5202,1496,123,1,Damaged,2024-04-23,171.15
787,10281,5214,3791,255,2,Changed Mind,2024-11-26,539.59
788,10286,5217,4874,86,1,Late Delivery,2025-06-03,305.65
789,10297,5221,2540,333,1,Late Delivery,2023-12-01,117.33
790,10299,5222,2355,143,1,Poor Quality,2025-09-08,282.3
791,10320,5234,4255,423,1,Late Delivery,2023-08-09,304.4
792,10359,5252,4886,88,2,Changed Mind,2024-04-21,290.4
793,10370,5257,3920,399,1,Wrong Item,2023-03-29,154.62
794,10386,5265,4085,93,1,Poor Quality,2025-07-18,178.55
795,10443,5290,441,99,1,Damaged,2023-11-28,179.33
796,10446,5293,1187,441,1,Late Delivery,2024-01-24,316.23
797,10465,5302,395,430,1,Changed Mind,2026-01-04,324.98
798,10486,5314,305,268,1,Not as Described,2024-03-30,185.75
799,10508,5327,974,90,1,Not as Described,2024-09-30,185.42
800,10524,5333,3349,323,1,Damaged,2024-03-14,203.8
801,10535,5338,1262,206,1,Poor Quality,2024-10-01,243.34
802,10537,5339,3303,51,2,Wrong Item,2024-03-05,325.91
803,10545,5343,1802,64,1,Damaged,2024-09-28,302.86
804,10559,5349,1861,484,1,Not as Described,2023-12-27,301.42
805,10582,5359,742,492,1,Poor Quality,2023-03-29,317.97
806,10584,5361,3957,189,1,Late Delivery,2024-12-28,311.28
807,10591,5364,2957,178,1,Damaged,2025-08-22,199.85
808,10599,5368,1629,317,1,Damaged,2024-10-11,265.02
809,10604,5370,3397,127,3,Damaged,2023-11-22,538.06
810,10626,5383,804,87,1,Poor Quality,2024-03-19,157.66
811,10646,5394,2856,411,1,Not as Described,2025-07-13,277.13
812,10696,5413,2736,275,1,Not as Described,2024-08-06,310.25
813,10716,5423,2251,337,1,Changed Mind,2023-03-27,119.56
814,10755,5442,1660,70,1,Poor Quality,2024-07-28,146.91
815,10776,5451,2769,253,1,Poor Quality,2023-10-15,101.67
816,10778,5452,786,382,1,Not as Described,2025-04-05,342.24
817,10788,5458,1459,216,2,Not as Described,2024-03-23,388.61
818,10807,5470,4294,68,1,Poor Quality,2023-11-10,252.02
