ShipmentID,OrderID,CourierID,WarehouseID,ExpectedDeliveryDays,LateProbability,FailedProbability,BaseShippingCost,ShippingCost,OrderDate,ExpectedDeliveryDate,DeliveryDate,DeliveryStatus
273,273,1,4,2.5,0.08,0.02,180,159.97,2023-06-16,2023-06-19,2023-06-20,On Time
274,274,6,9,2.2,0.06,0.015,240,294.7,2025-11-16,2025-11-19,2025-11-21,On Time
275,275,9,6,3.0,0.09,0.025,190,208.26,2024-04-03,2024-04-06,2024-04-08,On Time
276,276,7,11,3.5,0.14,0.04,210,232.39,2024-06-12,2024-06-16,2024-06-16,On Time
277,277,9,8,3.0,0.09,0.025,190,207.67,2024-05-26,2024-05-29,2024-05-31,On Time
278,278,9,2,3.0,0.09,0.025,190,195.4,2025-05-07,2025-05-10,2025-05-11,On Time
279,279,3,8,4.8,0.24,0.07,260,274.77,2023-03-13,2023-03-18,2023-03-19,On Time
280,280,8,14,6.0,0.32,0.09,300,277.82,2023-04-01,2023-04-07,2023-04-07,On Time
281,281,8,10,6.0,0.32,0.09,300,336.19,2023-10-30,2023-11-05,2023-11-07,Late
282,282,2,4,3.2,0.12,0.03,220,206.15,2024-06-17,2024-06-21,2024-06-21,On Time
283,283,1,13,2.5,0.08,0.02,180,157.84,2025-01-05,2025-01-08,2025-01-09,On Time
284,284,9,13,3.0,0.09,0.025,190,232.19,2024-06-21,2024-06-24,2024-06-24,On Time
285,285,4,8,2.8,0.1,0.03,200,203.46,2024-04-28,2024-05-01,2024-05-03,On Time
286,286,6,4,2.2,0.06,0.015,240,273.85,2025-10-24,2025-10-27,2025-10-27,On Time
287,287,5,15,5.2,0.28,0.08,280,320.49,2023-06-26,2023-07-02,2023-07-02,On Time
288,288,5,11,5.2,0.28,0.08,280,277.06,2024-09-18,2024-09-24,2024-09-24,On Time
289,289,1,13,2.5,0.08,0.02,180,171.38,2024-08-17,2024-08-20,2024-08-20,On Time
290,290,5,5,5.2,0.28,0.08,280,311.52,2024-06-02,2024-06-08,2024-06-10,On Time
291,291,1,3,2.5,0.08,0.02,180,179.39,2025-06-04,2025-06-07,2025-06-09,On Time
292,292,1,4,2.5,0.08,0.02,180,154.79,2023-10-20,2023-10-23,2023-10-25,On Time
293,293,3,5,4.8,0.24,0.07,260,261.87,2025-11-11,2025-11-16,2025-11-16,On Time
294,294,6,9,2.2,0.06,0.015,240,215.48,2023-12-30,2024-01-02,2024-01-03,On Time
295,295,6,8,2.2,0.06,0.015,240,206.86,2024-08-20,2024-08-23,2024-08-25,On Time
296,296,5,15,5.2,0.28,0.08,280,281.74,2024-07-24,2024-07-30,,Failed
297,297,4,14,2.8,0.1,0.03,200,238.31,2025-07-20,2025-07-23,2025-07-30,Late
298,298,3,8,4.8,0.24,0.07,260,305.44,2024-04-26,2024-05-01,2024-05-01,On Time
299,299,6,6,2.2,0.06,0.015,240,271.27,2023-11-08,2023-11-11,2023-11-12,On Time
300,300,5,15,5.2,0.28,0.08,280,241.84,2023-01-24,2023-01-30,2023-01-31,On Time
301,301,8,10,6.0,0.32,0.09,300,300.31,2024-02-03,2024-02-09,2024-02-09,On Time
302,302,2,15,3.2,0.12,0.03,220,265.02,2025-06-24,2025-06-28,2025-06-29,On Time
303,303,8,1,6.0,0.32,0.09,300,293.75,2023-01-11,2023-01-17,2023-01-21,Late
304,304,4,14,2.8,0.1,0.03,200,219.5,2025-09-09,2025-09-12,2025-09-14,On Time
305,305,1,11,2.5,0.08,0.02,180,217.55,2024-08-17,2024-08-20,2024-08-20,On Time
306,306,9,1,3.0,0.09,0.025,190,180.8,2023-06-03,2023-06-06,2023-06-07,On Time
307,307,7,10,3.5,0.14,0.04,210,189.34,2023-11-28,2023-12-02,2023-12-10,Late
308,308,3,14,4.8,0.24,0.07,260,284.98,2024-08-30,2024-09-04,2024-09-04,On Time
309,309,8,5,6.0,0.32,0.09,300,269.63,2023-12-12,2023-12-18,2023-12-22,Late
310,310,8,11,6.0,0.32,0.09,300,285.67,2023-04-29,2023-05-05,2023-05-07,On Time
311,311,4,8,2.8,0.1,0.03,200,191.91,2024-12-30,2025-01-02,2025-01-04,On Time
312,312,10,15,4.0,0.18,0.05,250,241.06,2025-01-06,2025-01-10,2025-01-12,On Time
313,313,6,3,2.2,0.06,0.015,240,261.27,2023-05-11,2023-05-14,2023-05-15,On Time
314,314,8,15,6.0,0.32,0.09,300,331.17,2023-11-05,2023-11-11,2023-11-12,On Time
315,315,2,4,3.2,0.12,0.03,220,264.63,2023-09-25,2023-09-29,2023-10-04,Late
316,316,5,8,5.2,0.28,0.08,280,254.36,2024-12-23,2024-12-29,2024-12-29,On Time
317,317,9,8,3.0,0.09,0.025,190,220.7,2025-03-11,2025-03-14,2025-03-16,On Time
318,318,2,13,3.2,0.12,0.03,220,238.94,2025-03-07,2025-03-11,2025-03-11,On Time
319,319,8,14,6.0,0.32,0.09,300,293.33,2025-10-25,2025-10-31,2025-11-02,On Time
320,320,5,3,5.2,0.28,0.08,280,257.27,2025-04-22,2025-04-28,2025-04-30,On Time
321,321,6,6,2.2,0.06,0.015,240,238.87,2023-12-18,2023-12-21,2023-12-23,On Time
322,322,2,2,3.2,0.12,0.03,220,210.79,2023-04-29,2023-05-03,2023-05-05,On Time
323,323,6,12,2.2,0.06,0.015,240,223.51,2024-11-04,2024-11-07,2024-11-09,On Time
324,324,5,9,5.2,0.28,0.08,280,337.26,2025-09-30,2025-10-06,2025-10-09,Late
325,325,8,12,6.0,0.32,0.09,300,318.63,2025-12-04,2025-12-10,2025-12-17,Late
326,326,1,6,2.5,0.08,0.02,180,156.82,2023-09-10,2023-09-13,2023-09-14,On Time
327,327,2,7,3.2,0.12,0.03,220,233.82,2023-09-17,2023-09-21,2023-09-23,On Time
328,328,4,7,2.8,0.1,0.03,200,203.28,2023-02-11,2023-02-14,2023-02-16,On Time
329,329,8,12,6.0,0.32,0.09,300,288.12,2023-06-04,2023-06-10,2023-06-10,On Time
330,330,6,8,2.2,0.06,0.015,240,291.98,2024-08-31,2024-09-03,2024-09-05,On Time
331,331,8,13,6.0,0.32,0.09,300,301.17,2024-08-22,2024-08-28,2024-08-28,On Time
332,332,3,15,4.8,0.24,0.07,260,231.46,2024-02-11,2024-02-16,2024-02-23,Late
333,333,3,14,4.8,0.24,0.07,260,275.01,2023-12-06,2023-12-11,2023-12-18,Late
334,334,4,15,2.8,0.1,0.03,200,196.85,2025-06-28,2025-07-01,2025-07-01,On Time
335,335,4,3,2.8,0.1,0.03,200,227.43,2024-05-19,2024-05-22,2024-05-23,On Time
336,336,6,3,2.2,0.06,0.015,240,217.91,2025-06-04,2025-06-07,2025-06-07,On Time
337,337,3,1,4.8,0.24,0.07,260,283.8,2025-11-21,2025-11-26,2025-11-28,On Time
338,338,4,1,2.8,0.1,0.03,200,197.58,2023-12-14,2023-12-17,2023-12-17,On Time
339,339,2,10,3.2,0.12,0.03,220,195.75,2023-08-11,2023-08-15,2023-08-16,On Time
340,340,5,1,5.2,0.28,0.08,280,313.24,2025-11-10,2025-11-16,2025-11-21,Late
341,341,6,1,2.2,0.06,0.015,240,217.96,2024-11-26,2024-11-29,2024-12-01,On Time
342,342,1,11,2.5,0.08,0.02,180,178.15,2023-11-15,2023-11-18,2023-11-19,On Time
343,343,5,10,5.2,0.28,0.08,280,286.47,2024-11-12,2024-11-18,2024-11-19,On Time
344,344,4,8,2.8,0.1,0.03,200,225.43,2024-07-18,2024-07-21,2024-07-21,On Time
345,345,6,14,2.2,0.06,0.015,240,275.1,2025-09-19,2025-09-22,2025-09-23,On Time
346,346,4,12,2.8,0.1,0.03,200,185.35,2023-10-08,2023-10-11,2023-10-15,Late
347,347,4,14,2.8,0.1,0.03,200,204.81,2025-12-22,2025-12-25,2025-12-26,On Time
348,348,3,7,4.8,0.24,0.07,260,248.16,2025-10-22,2025-10-27,2025-10-29,On Time
349,349,7,6,3.5,0.14,0.04,210,195.6,2023-07-18,2023-07-22,2023-07-24,On Time
350,350,8,12,6.0,0.32,0.09,300,279.74,2023-06-30,2023-07-06,2023-07-07,On Time
351,351,9,14,3.0,0.09,0.025,190,191.54,2024-08-07,2024-08-10,2024-08-18,Late
352,352,3,15,4.8,0.24,0.07,260,224.43,2023-02-19,2023-02-24,2023-02-28,Late
353,353,9,1,3.0,0.09,0.025,190,214.13,2023-11-24,2023-11-27,2023-11-27,On Time
354,354,5,14,5.2,0.28,0.08,280,283.02,2024-04-21,2024-04-27,2024-04-29,On Time
355,355,10,3,4.0,0.18,0.05,250,279.0,2025-11-28,2025-12-02,2025-12-02,On Time
356,356,1,14,2.5,0.08,0.02,180,212.58,2025-12-23,2025-12-26,2025-12-28,On Time
357,357,10,4,4.0,0.18,0.05,250,286.66,2023-06-16,2023-06-20,2023-06-21,On Time
358,358,6,12,2.2,0.06,0.015,240,214.43,2025-09-04,2025-09-07,2025-09-08,On Time
359,359,6,4,2.2,0.06,0.015,240,265.26,2023-04-10,2023-04-13,2023-04-15,On Time
360,360,9,3,3.0,0.09,0.025,190,221.76,2025-03-31,2025-04-03,2025-04-03,On Time
361,361,6,15,2.2,0.06,0.015,240,247.03,2025-07-15,2025-07-18,2025-07-20,On Time
362,362,7,8,3.5,0.14,0.04,210,189.36,2025-09-03,2025-09-07,2025-09-07,On Time
363,363,8,4,6.0,0.32,0.09,300,318.53,2023-09-02,2023-09-08,2023-09-08,On Time
364,364,2,1,3.2,0.12,0.03,220,247.3,2025-09-06,2025-09-10,2025-09-12,On Time
365,365,3,2,4.8,0.24,0.07,260,302.6,2023-05-08,2023-05-13,2023-05-13,On Time
366,366,3,9,4.8,0.24,0.07,260,255.04,2024-07-22,2024-07-27,2024-07-29,On Time
367,367,1,13,2.5,0.08,0.02,180,174.87,2024-05-29,2024-06-01,2024-06-02,On Time
368,368,7,3,3.5,0.14,0.04,210,220.55,2023-12-13,2023-12-17,2023-12-17,On Time
369,369,9,12,3.0,0.09,0.025,190,163.12,2023-01-25,2023-01-28,2023-01-30,On Time
370,370,7,6,3.5,0.14,0.04,210,258.66,2025-04-26,2025-04-30,2025-05-02,On Time
371,371,8,3,6.0,0.32,0.09,300,267.68,2024-01-03,2024-01-09,2024-01-11,On Time
372,372,5,15,5.2,0.28,0.08,280,265.91,2024-12-26,2025-01-01,2025-01-08,Late
373,373,2,3,3.2,0.12,0.03,220,240.03,2024-03-25,2024-03-29,2024-03-30,On Time
374,374,6,14,2.2,0.06,0.015,240,243.03,2024-02-14,2024-02-17,2024-02-17,On Time
375,375,1,2,2.5,0.08,0.02,180,182.1,2025-08-29,2025-09-01,2025-09-01,On Time
376,376,3,11,4.8,0.24,0.07,260,315.42,2023-04-14,2023-04-19,2023-04-25,Late
377,377,2,6,3.2,0.12,0.03,220,227.94,2025-03-18,2025-03-22,2025-03-22,On Time
378,378,1,5,2.5,0.08,0.02,180,200.87,2025-03-29,2025-04-01,2025-04-02,On Time
379,379,3,4,4.8,0.24,0.07,260,246.6,2024-02-21,2024-02-26,2024-02-28,On Time
380,380,6,15,2.2,0.06,0.015,240,277.41,2023-10-15,2023-10-18,2023-10-18,On Time
381,381,2,8,3.2,0.12,0.03,220,243.09,2023-01-06,2023-01-10,2023-01-12,On Time
382,382,9,11,3.0,0.09,0.025,190,168.64,2025-10-23,2025-10-26,2025-10-27,On Time
383,383,4,9,2.8,0.1,0.03,200,245.24,2025-11-04,2025-11-07,2025-11-08,On Time
384,384,1,5,2.5,0.08,0.02,180,221.59,2023-09-22,2023-09-25,2023-09-27,On Time
385,385,1,3,2.5,0.08,0.02,180,195.92,2023-02-04,2023-02-07,2023-02-07,On Time
386,386,1,3,2.5,0.08,0.02,180,223.49,2023-05-15,2023-05-18,2023-05-18,On Time
387,387,1,2,2.5,0.08,0.02,180,186.62,2023-03-16,2023-03-19,2023-03-19,On Time
388,388,5,5,5.2,0.28,0.08,280,248.45,2025-06-29,2025-07-05,2025-07-07,On Time
389,389,6,12,2.2,0.06,0.015,240,292.25,2025-09-04,2025-09-07,2025-09-12,Late
390,390,6,4,2.2,0.06,0.015,240,273.73,2023-06-17,2023-06-20,2023-06-21,On Time
391,391,6,6,2.2,0.06,0.015,240,242.24,2025-03-29,2025-04-01,2025-04-03,On Time
392,392,5,5,5.2,0.28,0.08,280,297.81,2023-07-16,2023-07-22,2023-07-29,Late
393,393,8,9,6.0,0.32,0.09,300,340.2,2024-02-07,2024-02-13,2024-02-15,On Time
394,394,2,2,3.2,0.12,0.03,220,198.4,2024-10-18,2024-10-22,2024-10-22,On Time
395,395,3,1,4.8,0.24,0.07,260,230.28,2025-02-28,2025-03-05,2025-03-05,On Time
396,396,5,5,5.2,0.28,0.08,280,308.3,2025-08-16,2025-08-22,,Failed
397,397,3,12,4.8,0.24,0.07,260,239.26,2023-02-19,2023-02-24,2023-02-25,On Time
398,398,4,8,2.8,0.1,0.03,200,228.76,2023-08-04,2023-08-07,,Failed
399,399,2,11,3.2,0.12,0.03,220,226.57,2023-11-04,2023-11-08,2023-11-09,On Time
400,400,6,10,2.2,0.06,0.015,240,235.0,2023-12-07,2023-12-10,2023-12-12,On Time
401,401,10,6,4.0,0.18,0.05,250,231.26,2025-12-29,2026-01-02,2026-01-02,On Time
402,402,8,7,6.0,0.32,0.09,300,327.21,2025-05-02,2025-05-08,2025-05-15,Late
403,403,4,2,2.8,0.1,0.03,200,213.71,2023-12-18,2023-12-21,2023-12-21,On Time
404,404,8,1,6.0,0.32,0.09,300,366.95,2025-12-01,2025-12-07,,Failed
405,405,8,10,6.0,0.32,0.09,300,342.96,2024-07-01,2024-07-07,2024-07-08,On Time
406,406,9,5,3.0,0.09,0.025,190,164.78,2024-07-02,2024-07-05,2024-07-05,On Time
407,407,10,1,4.0,0.18,0.05,250,265.06,2024-04-20,2024-04-24,2024-04-26,On Time
408,408,4,7,2.8,0.1,0.03,200,211.53,2023-06-07,2023-06-10,2023-06-10,On Time
409,409,3,14,4.8,0.24,0.07,260,299.13,2025-10-21,2025-10-26,2025-10-28,On Time
410,410,5,3,5.2,0.28,0.08,280,251.29,2023-01-16,2023-01-22,2023-01-22,On Time
411,411,1,14,2.5,0.08,0.02,180,220.4,2023-07-11,2023-07-14,2023-07-16,On Time
412,412,10,10,4.0,0.18,0.05,250,283.74,2023-09-09,2023-09-13,2023-09-15,On Time
413,413,1,2,2.5,0.08,0.02,180,191.47,2023-11-03,2023-11-06,2023-11-06,On Time
414,414,2,5,3.2,0.12,0.03,220,191.53,2023-05-25,2023-05-29,2023-05-30,On Time
415,415,8,7,6.0,0.32,0.09,300,318.44,2023-01-20,2023-01-26,2023-01-31,Late
416,416,4,5,2.8,0.1,0.03,200,226.19,2025-01-12,2025-01-15,2025-01-17,On Time
417,417,7,9,3.5,0.14,0.04,210,248.27,2025-11-28,2025-12-02,2025-12-03,On Time
418,418,7,1,3.5,0.14,0.04,210,249.54,2023-05-14,2023-05-18,2023-05-18,On Time
419,419,7,14,3.5,0.14,0.04,210,182.01,2023-11-22,2023-11-26,2023-11-28,Late
420,420,5,13,5.2,0.28,0.08,280,330.99,2024-07-08,2024-07-14,2024-07-15,On Time
421,421,9,8,3.0,0.09,0.025,190,196.32,2025-10-13,2025-10-16,,Failed
422,422,1,3,2.5,0.08,0.02,180,184.49,2025-01-30,2025-02-02,2025-02-04,On Time
423,423,4,14,2.8,0.1,0.03,200,237.05,2025-04-19,2025-04-22,2025-04-23,On Time
424,424,4,9,2.8,0.1,0.03,200,207.06,2024-09-28,2024-10-01,2024-10-03,On Time
425,425,6,3,2.2,0.06,0.015,240,291.36,2024-04-02,2024-04-05,2024-04-05,On Time
426,426,8,5,6.0,0.32,0.09,300,331.91,2023-08-07,2023-08-13,,Failed
427,427,7,1,3.5,0.14,0.04,210,208.04,2025-08-05,2025-08-09,2025-08-11,On Time
428,428,1,7,2.5,0.08,0.02,180,222.34,2025-05-31,2025-06-03,2025-06-03,On Time
429,429,3,5,4.8,0.24,0.07,260,298.25,2023-01-28,2023-02-02,2023-02-06,Late
430,430,2,13,3.2,0.12,0.03,220,229.69,2025-02-23,2025-02-27,2025-02-27,On Time
431,431,8,10,6.0,0.32,0.09,300,296.26,2023-04-03,2023-04-09,2023-04-11,On Time
432,432,9,12,3.0,0.09,0.025,190,237.1,2025-03-20,2025-03-23,2025-03-25,On Time
433,433,4,4,2.8,0.1,0.03,200,235.37,2025-06-24,2025-06-27,2025-06-29,On Time
434,434,7,6,3.5,0.14,0.04,210,221.13,2023-05-24,2023-05-28,2023-05-29,On Time
435,435,10,9,4.0,0.18,0.05,250,303.09,2024-04-20,2024-04-24,2024-04-26,On Time
436,436,4,13,2.8,0.1,0.03,200,218.64,2023-05-16,2023-05-19,2023-05-20,On Time
437,437,3,8,4.8,0.24,0.07,260,288.4,2024-09-13,2024-09-18,,Failed
438,438,3,2,4.8,0.24,0.07,260,270.84,2025-10-13,2025-10-18,2025-10-20,On Time
439,439,3,15,4.8,0.24,0.07,260,314.16,2023-03-30,2023-04-04,2023-04-05,On Time
440,440,8,3,6.0,0.32,0.09,300,274.71,2024-03-11,2024-03-17,2024-03-22,Late
441,441,10,7,4.0,0.18,0.05,250,279.49,2025-12-02,2025-12-06,2025-12-06,On Time
442,442,3,1,4.8,0.24,0.07,260,274.44,2023-11-26,2023-12-01,,Failed
443,443,6,10,2.2,0.06,0.015,240,223.82,2023-05-25,2023-05-28,2023-05-29,On Time
444,444,1,14,2.5,0.08,0.02,180,194.21,2024-06-19,2024-06-22,2024-06-22,On Time
445,445,8,1,6.0,0.32,0.09,300,312.49,2024-07-11,2024-07-17,2024-07-23,Late
446,446,9,15,3.0,0.09,0.025,190,163.57,2024-12-27,2024-12-30,2025-01-01,On Time
447,447,5,11,5.2,0.28,0.08,280,338.44,2023-12-10,2023-12-16,2023-12-18,On Time
448,448,9,5,3.0,0.09,0.025,190,194.16,2025-11-13,2025-11-16,2025-11-18,On Time
449,449,6,9,2.2,0.06,0.015,240,216.76,2024-07-25,2024-07-28,2024-07-30,On Time
450,450,2,13,3.2,0.12,0.03,220,232.17,2023-11-10,2023-11-14,2023-11-14,On Time
451,451,1,10,2.5,0.08,0.02,180,185.62,2025-11-18,2025-11-21,2025-11-21,On Time
452,452,9,6,3.0,0.09,0.025,190,225.34,2025-10-10,2025-10-13,2025-10-15,On Time
453,453,6,15,2.2,0.06,0.015,240,265.44,2024-07-01,2024-07-04,2024-07-04,On Time
454,454,9,5,3.0,0.09,0.025,190,168.38,2023-01-28,2023-01-31,2023-01-31,On Time
455,455,10,9,4.0,0.18,0.05,250,276.07,2024-10-16,2024-10-20,2024-10-22,On Time
456,456,3,3,4.8,0.24,0.07,260,282.42,2024-08-31,2024-09-05,2024-09-07,On Time
457,457,3,2,4.8,0.24,0.07,260,304.6,2023-06-12,2023-06-17,,Failed
458,458,10,9,4.0,0.18,0.05,250,272.32,2024-11-25,2024-11-29,2024-12-05,Late
459,459,2,13,3.2,0.12,0.03,220,231.15,2025-07-10,2025-07-14,2025-07-15,On Time
460,460,10,3,4.0,0.18,0.05,250,279.65,2023-04-27,2023-05-01,2023-05-01,On Time
461,461,7,3,3.5,0.14,0.04,210,247.45,2025-03-03,2025-03-07,2025-03-09,On Time
462,462,10,2,4.0,0.18,0.05,250,212.51,2023-06-03,2023-06-07,2023-06-09,On Time
463,463,8,12,6.0,0.32,0.09,300,339.87,2025-03-31,2025-04-06,2025-04-07,On Time
464,464,3,6,4.8,0.24,0.07,260,236.93,2024-04-04,2024-04-09,,Failed
465,465,6,14,2.2,0.06,0.015,240,295.85,2023-01-08,2023-01-11,2023-01-12,On Time
466,466,2,4,3.2,0.12,0.03,220,200.1,2025-11-24,2025-11-28,2025-11-29,On Time
467,467,4,3,2.8,0.1,0.03,200,221.37,2023-07-01,2023-07-04,2023-07-05,On Time
468,468,1,8,2.5,0.08,0.02,180,181.47,2024-10-15,2024-10-18,2024-10-20,On Time
469,469,8,5,6.0,0.32,0.09,300,278.22,2023-07-18,2023-07-24,,Failed
470,470,6,6,2.2,0.06,0.015,240,238.48,2025-10-19,2025-10-22,2025-10-22,On Time
471,471,4,3,2.8,0.1,0.03,200,218.61,2025-03-20,2025-03-23,2025-03-23,On Time
472,472,9,14,3.0,0.09,0.025,190,235.69,2025-05-31,2025-06-03,2025-06-05,On Time
473,473,10,13,4.0,0.18,0.05,250,294.92,2024-04-18,2024-04-22,2024-04-24,On Time
474,474,1,15,2.5,0.08,0.02,180,204.96,2024-05-27,2024-05-30,2024-06-01,On Time
475,475,5,2,5.2,0.28,0.08,280,346.9,2024-11-26,2024-12-02,2024-12-06,Late
476,476,7,7,3.5,0.14,0.04,210,254.09,2025-05-10,2025-05-14,2025-05-14,On Time
477,477,2,5,3.2,0.12,0.03,220,261.44,2025-07-17,2025-07-21,2025-07-24,Late
478,478,6,3,2.2,0.06,0.015,240,209.59,2023-01-20,2023-01-23,2023-01-23,On Time
479,479,1,9,2.5,0.08,0.02,180,195.24,2024-12-28,2024-12-31,2024-12-31,On Time
480,480,10,15,4.0,0.18,0.05,250,222.76,2023-04-30,2023-05-04,2023-05-06,On Time
481,481,1,1,2.5,0.08,0.02,180,203.92,2023-11-12,2023-11-15,2023-11-15,On Time
482,482,6,6,2.2,0.06,0.015,240,243.92,2025-06-28,2025-07-01,2025-07-01,On Time
483,483,4,11,2.8,0.1,0.03,200,193.76,2023-10-02,2023-10-05,2023-10-07,On Time
484,484,8,7,6.0,0.32,0.09,300,321.18,2025-05-23,2025-05-29,2025-06-05,Late
485,485,9,15,3.0,0.09,0.025,190,220.19,2024-05-22,2024-05-25,2024-05-30,Late
486,486,10,10,4.0,0.18,0.05,250,216.58,2023-09-12,2023-09-16,,Failed
487,487,6,9,2.2,0.06,0.015,240,222.09,2024-01-02,2024-01-05,2024-01-06,On Time
488,488,1,10,2.5,0.08,0.02,180,202.37,2024-08-04,2024-08-07,2024-08-09,On Time
489,489,2,5,3.2,0.12,0.03,220,272.81,2025-04-18,2025-04-22,2025-04-22,On Time
490,490,8,9,6.0,0.32,0.09,300,357.73,2024-10-26,2024-11-01,2024-11-02,On Time
491,491,9,9,3.0,0.09,0.025,190,225.31,2025-10-19,2025-10-22,2025-10-24,On Time
492,492,1,5,2.5,0.08,0.02,180,166.23,2025-08-09,2025-08-12,2025-08-13,On Time
493,493,8,9,6.0,0.32,0.09,300,294.96,2025-04-05,2025-04-11,2025-04-17,Late
494,494,2,8,3.2,0.12,0.03,220,216.64,2024-10-23,2024-10-27,2024-10-27,On Time
495,495,2,13,3.2,0.12,0.03,220,218.39,2023-11-14,2023-11-18,2023-11-18,On Time
496,496,4,14,2.8,0.1,0.03,200,195.06,2024-03-28,2024-03-31,2024-04-01,On Time
497,497,9,5,3.0,0.09,0.025,190,167.7,2023-05-11,2023-05-14,2023-05-15,On Time
498,498,10,10,4.0,0.18,0.05,250,276.07,2024-02-15,2024-02-19,2024-02-19,On Time
499,499,10,7,4.0,0.18,0.05,250,245.39,2025-10-12,2025-10-16,2025-10-16,On Time
500,500,3,7,4.8,0.24,0.07,260,244.47,2024-04-11,2024-04-16,2024-04-23,Late
501,501,3,3,4.8,0.24,0.07,260,251.21,2023-05-05,2023-05-10,2023-05-12,On Time
502,502,7,11,3.5,0.14,0.04,210,225.15,2024-12-15,2024-12-19,2024-12-21,On Time
503,503,9,9,3.0,0.09,0.025,190,235.6,2025-11-21,2025-11-24,,Failed
504,504,2,11,3.2,0.12,0.03,220,230.22,2025-08-08,2025-08-12,2025-08-13,On Time
505,505,3,14,4.8,0.24,0.07,260,279.54,2023-10-28,2023-11-02,2023-11-03,On Time
506,506,7,9,3.5,0.14,0.04,210,245.21,2024-05-12,2024-05-16,2024-05-16,On Time
507,507,7,3,3.5,0.14,0.04,210,218.86,2024-08-04,2024-08-08,2024-08-08,On Time
508,508,1,11,2.5,0.08,0.02,180,216.41,2023-09-29,2023-10-02,2023-10-04,On Time
509,509,7,11,3.5,0.14,0.04,210,185.8,2023-10-22,2023-10-26,,Failed
510,510,9,1,3.0,0.09,0.025,190,194.51,2023-09-17,2023-09-20,2023-09-22,On Time
511,511,3,14,4.8,0.24,0.07,260,317.29,2025-12-26,2025-12-31,2026-01-01,On Time
512,512,10,4,4.0,0.18,0.05,250,240.67,2025-03-28,2025-04-01,2025-04-03,Late
513,513,9,8,3.0,0.09,0.025,190,179.17,2025-07-10,2025-07-13,2025-07-15,On Time
514,514,1,5,2.5,0.08,0.02,180,200.64,2025-06-13,2025-06-16,2025-06-16,On Time
515,515,1,3,2.5,0.08,0.02,180,178.75,2025-11-17,2025-11-20,2025-11-22,On Time
516,516,7,13,3.5,0.14,0.04,210,234.28,2023-04-26,2023-04-30,2023-04-30,On Time
517,517,7,9,3.5,0.14,0.04,210,181.16,2025-08-24,2025-08-28,2025-08-30,On Time
518,518,8,1,6.0,0.32,0.09,300,324.58,2023-03-14,2023-03-20,2023-03-21,On Time
519,519,10,9,4.0,0.18,0.05,250,268.59,2024-06-05,2024-06-09,2024-06-09,On Time
520,520,7,8,3.5,0.14,0.04,210,239.07,2024-10-13,2024-10-17,2024-10-19,On Time
521,521,6,15,2.2,0.06,0.015,240,227.97,2024-01-28,2024-01-31,2024-02-02,On Time
522,522,1,13,2.5,0.08,0.02,180,186.67,2023-06-10,2023-06-13,2023-06-13,On Time
523,523,8,12,6.0,0.32,0.09,300,277.17,2023-07-30,2023-08-05,2023-08-13,Late
524,524,10,10,4.0,0.18,0.05,250,239.49,2025-06-22,2025-06-26,2025-06-30,Late
525,525,1,7,2.5,0.08,0.02,180,204.72,2023-12-16,2023-12-19,2023-12-21,On Time
526,526,9,6,3.0,0.09,0.025,190,200.16,2023-12-07,2023-12-10,2023-12-10,On Time
527,527,8,9,6.0,0.32,0.09,300,371.56,2025-10-09,2025-10-15,2025-10-16,On Time
528,528,1,15,2.5,0.08,0.02,180,177.08,2023-06-07,2023-06-10,2023-06-12,On Time
529,529,6,8,2.2,0.06,0.015,240,297.7,2025-09-30,2025-10-03,2025-10-04,On Time
530,530,4,10,2.8,0.1,0.03,200,198.66,2025-10-06,2025-10-09,2025-10-09,On Time
531,531,10,3,4.0,0.18,0.05,250,278.81,2024-10-18,2024-10-22,,Failed
532,532,4,11,2.8,0.1,0.03,200,232.04,2023-07-01,2023-07-04,2023-07-04,On Time
533,533,2,14,3.2,0.12,0.03,220,239.14,2023-06-20,2023-06-24,2023-06-24,On Time
534,534,6,8,2.2,0.06,0.015,240,280.03,2023-11-09,2023-11-12,2023-11-12,On Time
535,535,2,12,3.2,0.12,0.03,220,187.33,2024-09-24,2024-09-28,2024-09-30,On Time
536,536,1,3,2.5,0.08,0.02,180,171.47,2023-06-18,2023-06-21,2023-06-21,On Time
537,537,6,2,2.2,0.06,0.015,240,289.53,2024-05-14,2024-05-17,2024-05-18,On Time
538,538,5,5,5.2,0.28,0.08,280,347.41,2023-05-07,2023-05-13,2023-05-15,On Time
539,539,3,13,4.8,0.24,0.07,260,244.53,2024-08-15,2024-08-20,2024-08-21,On Time
540,540,3,12,4.8,0.24,0.07,260,254.09,2023-01-24,2023-01-29,2023-01-29,On Time
541,541,5,14,5.2,0.28,0.08,280,336.6,2025-02-16,2025-02-22,2025-02-23,On Time
542,542,6,4,2.2,0.06,0.015,240,296.27,2023-03-02,2023-03-05,2023-03-05,On Time
543,543,10,15,4.0,0.18,0.05,250,276.04,2023-08-02,2023-08-06,2023-08-06,On Time
544,544,10,6,4.0,0.18,0.05,250,289.52,2023-07-11,2023-07-15,2023-07-21,Late
545,545,8,13,6.0,0.32,0.09,300,367.13,2025-06-29,2025-07-05,2025-07-13,Late
546,546,3,10,4.8,0.24,0.07,260,243.84,2023-02-28,2023-03-05,2023-03-06,On Time
