ProductID,WarehouseID,SnapshotDate,OpeningStock,UnitsReceived,UnitsSold,UnitsReturned,ClosingStock,ReorderLevel
14,6,2025-12-31,310,358,106,5,567,31
14,7,2025-10-31,698,148,94,10,762,95
14,7,2025-11-30,384,127,140,14,385,150
14,7,2025-12-31,377,50,89,5,343,164
14,8,2025-10-31,359,63,34,4,392,128
14,8,2025-11-30,161,272,145,8,296,42
14,8,2025-12-31,287,258,311,32,266,105
14,9,2025-10-31,621,442,53,2,1012,174
14,9,2025-11-30,152,273,116,10,319,53
14,9,2025-12-31,496,52,77,4,475,33
14,10,2025-10-31,302,477,46,3,736,173
14,10,2025-11-30,618,16,192,9,451,73
14,10,2025-12-31,659,317,125,12,863,43
14,11,2025-10-31,324,118,192,8,258,105
14,11,2025-11-30,304,473,369,29,437,49
14,11,2025-12-31,647,40,245,16,458,54
14,12,2025-10-31,20,174,133,12,73,80
14,12,2025-11-30,105,300,115,7,297,166
14,12,2025-12-31,777,481,457,46,847,115
14,13,2025-10-31,670,229,87,9,821,59
14,13,2025-11-30,274,457,166,19,584,131
14,13,2025-12-31,435,122,200,14,371,151
14,14,2025-10-31,40,10,50,3,3,112
14,14,2025-11-30,53,131,102,9,91,114
14,14,2025-12-31,433,29,346,18,134,110
14,15,2025-10-31,287,176,203,18,278,114
14,15,2025-11-30,792,362,69,7,1092,115
14,15,2025-12-31,625,426,226,19,844,72
15,1,2025-10-31,479,216,362,23,356,150
15,1,2025-11-30,192,199,368,24,47,91
15,1,2025-12-31,158,387,449,43,139,165
15,2,2025-10-31,352,488,66,7,781,115
15,2,2025-11-30,585,236,278,27,570,165
15,2,2025-12-31,609,264,218,18,673,172
15,3,2025-10-31,770,119,130,9,768,150
15,3,2025-11-30,475,2,428,27,76,71
15,3,2025-12-31,326,291,261,21,377,166
15,4,2025-10-31,612,145,95,7,669,124
15,4,2025-11-30,777,485,338,27,951,164
15,4,2025-12-31,503,197,210,22,512,67
15,5,2025-10-31,244,202,151,10,305,33
15,5,2025-11-30,457,86,41,2,504,48
15,5,2025-12-31,158,123,200,17,98,172
15,6,2025-10-31,66,385,111,10,350,128
15,6,2025-11-30,24,167,191,15,15,98
15,6,2025-12-31,351,207,47,2,513,124
15,7,2025-10-31,117,126,243,23,23,84
15,7,2025-11-30,558,147,161,14,558,125
15,7,2025-12-31,69,154,223,20,20,129
15,8,2025-10-31,665,429,39,2,1057,68
15,8,2025-11-30,24,343,367,23,23,34
15,8,2025-12-31,765,52,42,4,779,148
15,9,2025-10-31,525,74,156,8,451,63
15,9,2025-11-30,485,10,246,20,269,179
15,9,2025-12-31,493,180,510,34,197,86
15,10,2025-10-31,691,55,223,26,549,101
15,10,2025-11-30,315,234,157,14,406,101
15,10,2025-12-31,535,12,243,23,327,153
15,11,2025-10-31,154,1,54,5,106,106
15,11,2025-11-30,666,199,256,17,626,88
15,11,2025-12-31,191,121,309,29,32,132
15,12,2025-10-31,175,479,278,19,395,131
15,12,2025-11-30,655,452,337,20,790,41
15,12,2025-12-31,361,243,251,11,364,90
15,13,2025-10-31,288,58,45,6,307,35
15,13,2025-11-30,149,384,337,26,222,88
15,13,2025-12-31,262,125,230,18,175,78
15,14,2025-10-31,259,457,228,20,508,159
15,14,2025-11-30,590,334,121,9,812,156
15,14,2025-12-31,71,40,111,8,8,94
15,15,2025-10-31,104,59,163,18,18,124
15,15,2025-11-30,541,296,43,3,797,150
15,15,2025-12-31,595,428,80,4,947,159
16,1,2025-10-31,71,52,123,13,13,102
16,1,2025-11-30,699,354,94,9,968,126
16,1,2025-12-31,127,168,196,14,113,46
16,2,2025-10-31,731,102,135,10,708,153
16,2,2025-11-30,134,432,110,12,468,132
16,2,2025-12-31,526,437,187,8,784,139
16,3,2025-10-31,137,43,153,12,39,137
16,3,2025-11-30,719,62,232,19,568,140
16,3,2025-12-31,411,409,334,31,517,108
16,4,2025-10-31,769,115,71,3,816,179
16,4,2025-11-30,560,447,81,6,932,170
16,4,2025-12-31,725,238,113,12,862,129
16,5,2025-10-31,367,270,160,11,488,119
16,5,2025-11-30,373,160,533,42,42,141
16,5,2025-12-31,91,58,146,10,13,171
16,6,2025-10-31,240,346,541,46,91,131
16,6,2025-11-30,639,473,109,6,1009,161
16,6,2025-12-31,636,468,149,10,965,139
16,7,2025-10-31,210,219,136,10,303,52
16,7,2025-11-30,439,311,195,15,570,175
16,7,2025-12-31,94,385,84,7,402,77
16,8,2025-10-31,798,360,157,9,1010,156
16,8,2025-11-30,187,487,119,14,569,137
16,8,2025-12-31,658,306,94,7,877,95
16,9,2025-10-31,23,86,109,15,15,101
16,9,2025-11-30,441,296,57,5,685,147
16,9,2025-12-31,465,76,304,26,263,85
16,10,2025-10-31,464,96,228,21,353,63
16,10,2025-11-30,355,488,385,32,490,156
16,10,2025-12-31,582,173,125,11,641,161
16,11,2025-10-31,455,102,176,16,397,131
16,11,2025-11-30,628,283,38,5,878,76
16,11,2025-12-31,49,290,44,2,297,154
16,12,2025-10-31,437,13,190,9,269,114
16,12,2025-11-30,168,391,417,50,192,128
16,12,2025-12-31,464,447,355,24,580,78
16,13,2025-10-31,724,66,117,13,686,140
16,13,2025-11-30,426,111,249,17,305,179
16,13,2025-12-31,182,273,138,10,327,152
16,14,2025-10-31,598,108,277,23,452,131
16,14,2025-11-30,609,53,463,36,235,88
16,14,2025-12-31,401,389,171,16,635,61
16,15,2025-10-31,496,358,277,28,605,71
16,15,2025-11-30,727,130,117,13,753,53
16,15,2025-12-31,168,493,118,5,548,169
17,1,2025-10-31,427,362,789,72,72,128
17,1,2025-11-30,668,268,420,34,550,160
17,1,2025-12-31,144,150,211,24,107,119
17,2,2025-10-31,561,414,342,31,664,65
17,2,2025-11-30,689,234,164,14,773,46
17,2,2025-12-31,504,352,22,4,838,121
17,3,2025-10-31,478,164,85,11,568,80
17,3,2025-11-30,210,63,147,20,146,177
17,3,2025-12-31,646,210,182,16,690,35
17,4,2025-10-31,785,311,215,17,898,138
17,4,2025-11-30,68,88,156,12,12,34
17,4,2025-12-31,74,50,97,13,40,162
17,5,2025-10-31,621,139,220,18,558,152
17,5,2025-11-30,381,161,187,18,373,67
17,5,2025-12-31,333,325,172,10,496,122
17,6,2025-10-31,775,372,478,38,707,31
17,6,2025-11-30,375,415,44,2,748,154
17,6,2025-12-31,129,210,23,2,318,135
17,7,2025-10-31,96,58,47,2,109,61
17,7,2025-11-30,343,384,406,37,358,30
17,7,2025-12-31,290,431,233,23,511,71
17,8,2025-10-31,789,349,235,18,921,121
17,8,2025-11-30,439,46,33,5,457,87
17,8,2025-12-31,21,174,195,16,16,54
17,9,2025-10-31,336,54,65,10,335,116
17,9,2025-11-30,128,36,139,14,39,87
17,9,2025-12-31,748,51,297,30,532,114
17,10,2025-10-31,562,98,477,37,220,157
17,10,2025-11-30,615,419,170,11,875,80
17,10,2025-12-31,638,57,540,38,193,137
17,11,2025-10-31,168,259,308,30,149,175
17,11,2025-11-30,107,58,165,26,26,149
17,11,2025-12-31,78,77,155,17,17,144
17,12,2025-10-31,492,53,545,47,47,106
17,12,2025-11-30,683,172,133,12,734,58
17,12,2025-12-31,786,372,170,16,1004,52
17,13,2025-10-31,676,362,255,19,802,72
17,13,2025-11-30,793,41,572,33,295,66
17,13,2025-12-31,425,59,94,10,400,171
17,14,2025-10-31,393,361,28,2,728,175
17,14,2025-11-30,369,278,145,11,513,133
17,14,2025-12-31,389,363,231,17,538,158
17,15,2025-10-31,486,138,59,4,569,30
17,15,2025-11-30,641,406,322,20,745,169
17,15,2025-12-31,99,167,95,8,179,134
18,1,2025-10-31,32,14,46,2,2,176
18,1,2025-11-30,674,162,683,44,197,162
18,1,2025-12-31,735,36,197,13,587,64
18,2,2025-10-31,366,276,602,37,77,140
18,2,2025-11-30,146,424,413,29,186,144
18,2,2025-12-31,394,276,164,17,523,72
18,3,2025-10-31,440,143,109,7,481,151
18,3,2025-11-30,774,37,315,26,522,81
18,3,2025-12-31,92,223,77,8,246,103
18,4,2025-10-31,336,440,63,7,720,81
18,4,2025-11-30,766,70,111,7,732,73
18,4,2025-12-31,98,300,154,9,253,105
18,5,2025-10-31,61,8,69,4,4,128
18,5,2025-11-30,256,336,322,31,301,110
18,5,2025-12-31,498,336,361,20,493,121
18,6,2025-10-31,721,273,519,41,516,104
18,6,2025-11-30,358,448,436,31,401,96
18,6,2025-12-31,413,421,270,20,584,58
18,7,2025-10-31,749,204,471,42,524,65
18,7,2025-11-30,766,456,136,9,1095,102
18,7,2025-12-31,625,145,183,15,602,87
18,8,2025-10-31,406,425,353,27,505,45
18,8,2025-11-30,621,76,322,30,405,147
18,8,2025-12-31,373,492,219,16,662,117
18,9,2025-10-31,238,462,195,15,520,159
18,9,2025-11-30,67,324,83,4,312,86
18,9,2025-12-31,616,77,293,28,428,135
18,10,2025-10-31,236,31,267,29,29,89
18,10,2025-11-30,322,135,302,33,188,93
18,10,2025-12-31,404,434,50,5,793,93
18,11,2025-10-31,516,151,234,13,446,133
18,11,2025-11-30,720,479,98,7,1108,121
18,11,2025-12-31,389,226,153,14,476,166
18,12,2025-10-31,440,157,208,14,403,121
18,12,2025-11-30,616,427,20,1,1024,88
18,12,2025-12-31,89,297,184,13,215,119
18,13,2025-10-31,339,426,73,9,701,137
18,13,2025-11-30,259,108,252,21,136,178
18,13,2025-12-31,240,253,68,6,431,72
18,14,2025-10-31,236,2,171,14,81,128
18,14,2025-11-30,674,354,229,20,819,166
18,14,2025-12-31,237,223,413,29,76,131
18,15,2025-10-31,512,37,549,39,39,155
18,15,2025-11-30,91,17,108,15,15,45
18,15,2025-12-31,498,193,199,19,511,143
19,1,2025-10-31,437,229,61,5,610,97
19,1,2025-11-30,295,336,240,19,410,57
19,1,2025-12-31,665,246,210,17,718,122
19,2,2025-10-31,364,497,144,12,729,46
19,2,2025-11-30,210,471,264,18,435,39
19,2,2025-12-31,766,18,520,52,316,76
19,3,2025-10-31,636,325,102,5,864,110
19,3,2025-11-30,722,287,210,16,815,72
19,3,2025-12-31,750,115,199,21,687,168
19,4,2025-10-31,291,115,101,7,312,96
19,4,2025-11-30,317,429,427,44,363,58
19,4,2025-12-31,663,64,155,15,587,142
19,5,2025-10-31,582,40,366,25,281,104
19,5,2025-11-30,620,164,740,52,96,39
19,5,2025-12-31,156,348,444,35,95,144
19,6,2025-10-31,394,120,63,6,457,141
19,6,2025-11-30,606,394,44,5,961,101
19,6,2025-12-31,400,72,194,11,289,147
19,7,2025-10-31,236,19,255,16,16,72
19,7,2025-11-30,442,79,126,17,412,134
19,7,2025-12-31,273,464,356,30,411,148
19,8,2025-10-31,348,250,116,12,494,148
19,8,2025-11-30,746,228,147,11,838,87
19,8,2025-12-31,362,27,389,26,26,54
19,9,2025-10-31,727,39,64,7,709,143
19,9,2025-11-30,117,279,255,10,151,107
19,9,2025-12-31,411,491,203,19,718,130
19,10,2025-10-31,503,360,657,60,266,162
19,10,2025-11-30,99,418,30,1,488,146
19,10,2025-12-31,374,7,34,0,347,165
19,11,2025-10-31,677,150,253,26,600,122
19,11,2025-11-30,133,14,147,16,16,162
19,11,2025-12-31,201,196,48,5,354,169
19,12,2025-10-31,609,454,139,13,937,143
19,12,2025-11-30,685,376,307,26,780,134
19,12,2025-12-31,210,65,275,33,33,60
19,13,2025-10-31,489,81,25,2,547,31
19,13,2025-11-30,779,106,148,19,756,174
19,13,2025-12-31,188,420,224,10,394,62
19,14,2025-10-31,394,38,376,29,85,86
19,14,2025-11-30,386,233,155,14,478,176
19,14,2025-12-31,182,118,300,26,26,123
19,15,2025-10-31,707,10,392,34,359,118
19,15,2025-11-30,749,412,308,21,874,48
19,15,2025-12-31,458,499,108,5,854,169
20,1,2025-10-31,83,388,72,5,404,31
20,1,2025-11-30,437,176,219,25,419,168
20,1,2025-12-31,135,212,184,15,178,64
20,2,2025-10-31,128,442,208,19,381,112
20,2,2025-11-30,208,55,186,13,90,152
20,2,2025-12-31,223,95,294,20,44,114
20,3,2025-10-31,369,446,34,0,781,59
20,3,2025-11-30,386,283,209,18,478,155
20,3,2025-12-31,527,48,250,22,347,166
20,4,2025-10-31,489,67,79,5,482,77
20,4,2025-11-30,77,408,210,19,294,44
20,4,2025-12-31,265,95,151,11,220,99
20,5,2025-10-31,531,419,383,30,597,145
20,5,2025-11-30,100,347,173,11,285,103
20,5,2025-12-31,556,362,151,9,776,147
20,6,2025-10-31,485,23,131,9,386,45
20,6,2025-11-30,288,308,224,21,393,88
20,6,2025-12-31,276,318,172,15,437,90
20,7,2025-10-31,184,390,147,9,436,160
20,7,2025-11-30,645,190,136,8,707,59
20,7,2025-12-31,194,306,65,8,443,137
20,8,2025-10-31,731,77,79,6,735,68
20,8,2025-11-30,781,60,205,11,647,62
20,8,2025-12-31,569,405,38,0,936,173
20,9,2025-10-31,755,117,93,13,792,143
20,9,2025-11-30,35,106,141,10,10,43
20,9,2025-12-31,122,171,3,0,290,178
20,10,2025-10-31,324,86,174,18,254,131
20,10,2025-11-30,113,176,192,11,108,89
20,10,2025-12-31,597,463,461,27,626,85
20,11,2025-10-31,279,467,268,25,503,60
20,11,2025-11-30,100,139,239,21,21,162
20,11,2025-12-31,132,239,285,25,111,105
20,12,2025-10-31,626,364,280,23,733,49
20,12,2025-11-30,559,248,445,34,396,110
20,12,2025-12-31,164,301,158,13,320,178
20,13,2025-10-31,178,453,115,14,530,148
20,13,2025-11-30,536,399,190,16,761,121
20,13,2025-12-31,669,74,245,15,513,143
20,14,2025-10-31,679,445,16,1,1109,133
20,14,2025-11-30,78,366,152,8,300,131
20,14,2025-12-31,581,25,30,4,580,144
20,15,2025-10-31,434,291,307,34,452,38
20,15,2025-11-30,655,54,192,9,526,145
20,15,2025-12-31,726,330,112,7,951,46
21,1,2025-10-31,478,280,95,3,666,150
21,1,2025-11-30,661,370,244,13,800,67
21,1,2025-12-31,510,27,203,14,348,100
21,2,2025-10-31,490,14,50,3,457,138
21,2,2025-11-30,708,370,162,11,927,66
21,2,2025-12-31,202,139,341,26,26,62
21,3,2025-10-31,114,372,86,9,409,172
21,3,2025-11-30,695,18,327,28,414,150
21,3,2025-12-31,180,473,49,4,608,39
21,4,2025-10-31,356,48,177,15,242,95
21,4,2025-11-30,651,31,577,46,151,42
21,4,2025-12-31,233,21,183,13,84,63
21,5,2025-10-31,775,111,377,28,537,62
21,5,2025-11-30,251,155,332,26,100,123
21,5,2025-12-31,533,377,29,1,882,177
21,6,2025-10-31,505,249,175,19,598,111
21,6,2025-11-30,581,453,246,24,812,98
21,6,2025-12-31,611,308,305,21,635,176
21,7,2025-10-31,617,461,330,29,777,58
21,7,2025-11-30,104,494,598,36,36,98
21,7,2025-12-31,104,289,303,34,124,76
21,8,2025-10-31,414,420,291,19,562,40
21,8,2025-11-30,447,415,210,7,659,84
21,8,2025-12-31,460,227,213,17,491,139
21,9,2025-10-31,24,60,84,8,8,104
21,9,2025-11-30,782,11,301,13,505,149
21,9,2025-12-31,431,216,268,17,396,134
21,10,2025-10-31,698,220,17,1,902,107
21,10,2025-11-30,623,300,161,14,776,113
21,10,2025-12-31,399,424,70,5,758,93
21,11,2025-10-31,267,339,566,46,86,131
21,11,2025-11-30,601,2,29,0,574,79
21,11,2025-12-31,696,375,230,23,864,30
21,12,2025-10-31,519,475,259,13,748,30
21,12,2025-11-30,110,161,271,16,16,145
21,12,2025-12-31,423,132,115,7,447,74
21,13,2025-10-31,95,242,103,13,247,34
21,13,2025-11-30,731,276,283,21,745,89
21,13,2025-12-31,27,194,221,18,18,132
21,14,2025-10-31,688,29,133,9,593,172
21,14,2025-11-30,572,36,445,38,201,146
21,14,2025-12-31,503,424,391,36,572,100
21,15,2025-10-31,277,242,47,4,476,157
21,15,2025-11-30,576,134,114,9,605,124
21,15,2025-12-31,516,339,358,40,537,110
22,1,2025-10-31,651,13,71,7,600,73
22,1,2025-11-30,797,49,115,16,747,167
22,1,2025-12-31,194,43,142,8,103,82
22,2,2025-10-31,55,289,170,11,185,82
22,2,2025-11-30,793,421,157,9,1066,40
22,2,2025-12-31,279,344,339,36,320,101
22,3,2025-10-31,590,389,123,7,863,123
22,3,2025-11-30,396,431,349,38,516,163
22,3,2025-12-31,390,439,58,2,773,39
22,4,2025-10-31,325,77,282,18,138,92
22,4,2025-11-30,474,467,212,16,745,159
22,4,2025-12-31,343,326,554,42,157,34
22,5,2025-10-31,106,141,247,21,21,135
22,5,2025-11-30,639,10,96,11,564,103
22,5,2025-12-31,28,81,109,12,12,137
22,6,2025-10-31,592,383,94,9,890,120
22,6,2025-11-30,190,477,42,6,631,104
22,6,2025-12-31,516,141,179,15,493,59
22,7,2025-10-31,582,102,129,11,566,48
22,7,2025-11-30,778,499,130,20,1167,41
22,7,2025-12-31,664,149,317,18,514,129
22,8,2025-10-31,604,367,234,15,752,76
22,8,2025-11-30,460,114,130,12,456,43
22,8,2025-12-31,37,2,39,3,3,43
22,9,2025-10-31,278,228,70,7,443,39
22,9,2025-11-30,82,37,119,8,8,140
22,9,2025-12-31,361,108,146,13,336,70
22,10,2025-10-31,739,167,256,22,672,113
22,10,2025-11-30,29,288,317,19,19,172
22,10,2025-12-31,640,268,18,0,890,65
22,11,2025-10-31,31,0,31,0,0,135
22,11,2025-11-30,559,40,599,50,50,133
22,11,2025-12-31,588,296,318,27,593,46
22,12,2025-10-31,711,121,204,23,651,44
22,12,2025-11-30,476,18,42,1,453,151
22,12,2025-12-31,250,81,246,31,116,92
22,13,2025-10-31,713,317,21,1,1010,130
22,13,2025-11-30,480,287,63,3,707,153
22,13,2025-12-31,293,450,166,13,590,156
22,14,2025-10-31,689,280,256,20,733,62
22,14,2025-11-30,234,344,63,9,524,135
22,14,2025-12-31,505,368,84,6,795,98
22,15,2025-10-31,316,4,306,26,40,85
22,15,2025-11-30,446,310,55,7,708,136
22,15,2025-12-31,790,208,245,23,776,98
23,1,2025-10-31,270,428,362,22,358,168
23,1,2025-11-30,191,195,386,32,32,68
23,1,2025-12-31,555,315,72,6,804,158
23,2,2025-10-31,220,342,63,4,503,118
23,2,2025-11-30,213,462,80,10,605,132
23,2,2025-12-31,545,325,249,13,634,50
23,3,2025-10-31,221,51,263,23,32,91
23,3,2025-11-30,701,358,164,8,903,58
23,3,2025-12-31,614,450,374,41,731,153
23,4,2025-10-31,624,253,242,28,663,100
23,4,2025-11-30,145,284,353,31,107,106
23,4,2025-12-31,689,484,381,29,821,84
23,5,2025-10-31,365,374,144,13,608,136
23,5,2025-11-30,81,78,136,7,30,122
23,5,2025-12-31,482,399,326,28,583,119
23,6,2025-10-31,280,359,639,52,52,133
23,6,2025-11-30,27,265,244,24,72,154
23,6,2025-12-31,139,356,215,13,293,43
23,7,2025-10-31,710,190,264,16,652,66
23,7,2025-11-30,687,195,34,1,849,80
23,7,2025-12-31,430,494,370,29,583,122
23,8,2025-10-31,198,294,125,13,380,151
23,8,2025-11-30,583,430,357,27,683,35
23,8,2025-12-31,793,324,321,27,823,121
23,9,2025-10-31,382,201,219,18,382,101
23,9,2025-11-30,768,352,158,15,977,147
23,9,2025-12-31,99,90,189,9,9,40
23,10,2025-10-31,149,136,102,5,188,111
23,10,2025-11-30,195,305,48,4,456,69
23,10,2025-12-31,679,279,802,68,224,44
23,11,2025-10-31,60,212,152,13,133,69
23,11,2025-11-30,407,436,813,60,90,152
23,11,2025-12-31,278,41,105,13,227,159
23,12,2025-10-31,79,496,49,3,529,150
23,12,2025-11-30,304,19,96,9,236,115
23,12,2025-12-31,359,58,241,18,194,160
23,13,2025-10-31,580,250,212,22,640,147
23,13,2025-11-30,287,328,445,40,210,112
23,13,2025-12-31,725,376,360,28,769,179
23,14,2025-10-31,355,216,290,21,302,128
23,14,2025-11-30,749,171,92,10,838,79
23,14,2025-12-31,563,1,192,16,388,133
23,15,2025-10-31,269,322,341,29,279,68
23,15,2025-11-30,568,436,188,11,827,96
23,15,2025-12-31,137,108,96,11,160,85
24,1,2025-10-31,438,87,61,1,465,112
24,1,2025-11-30,478,205,418,36,301,135
24,1,2025-12-31,490,356,288,24,582,89
24,2,2025-10-31,63,319,153,13,242,173
24,2,2025-11-30,579,473,209,16,859,89
24,2,2025-12-31,615,498,548,32,597,137
24,3,2025-10-31,691,59,74,4,680,152
24,3,2025-11-30,218,483,363,42,380,55
24,3,2025-12-31,449,244,322,42,413,103
24,4,2025-10-31,131,18,149,12,12,31
24,4,2025-11-30,692,234,55,6,877,122
24,4,2025-12-31,640,218,176,18,700,31
24,5,2025-10-31,665,455,269,15,866,106
24,5,2025-11-30,174,208,78,1,305,133
24,5,2025-12-31,628,276,558,46,392,161
24,6,2025-10-31,403,484,193,19,713,50
24,6,2025-11-30,397,270,69,4,602,39
24,6,2025-12-31,682,403,355,35,765,151
24,7,2025-10-31,752,222,104,9,879,165
24,7,2025-11-30,467,271,240,19,517,101
24,7,2025-12-31,654,58,75,3,640,135
24,8,2025-10-31,150,11,161,10,10,53
24,8,2025-11-30,46,117,79,6,90,175
24,8,2025-12-31,500,21,176,10,355,60
24,9,2025-10-31,111,74,96,6,95,94
24,9,2025-11-30,676,37,535,45,223,47
24,9,2025-12-31,572,449,49,5,977,136
24,10,2025-10-31,597,72,146,9,532,83
24,10,2025-11-30,688,260,28,3,923,143
24,10,2025-12-31,467,320,178,18,627,103
24,11,2025-10-31,399,72,95,8,384,76
24,11,2025-11-30,92,131,223,20,20,122
24,11,2025-12-31,264,377,67,5,579,73
24,12,2025-10-31,739,22,249,18,530,83
24,12,2025-11-30,196,145,341,21,21,79
24,12,2025-12-31,603,426,59,5,975,148
24,13,2025-10-31,662,333,199,15,811,47
24,13,2025-11-30,80,321,168,12,245,87
24,13,2025-12-31,183,140,111,15,227,97
24,14,2025-10-31,546,479,124,9,910,68
24,14,2025-11-30,579,260,400,37,476,92
24,14,2025-12-31,34,316,350,24,24,66
24,15,2025-10-31,196,293,489,35,35,45
24,15,2025-11-30,280,75,348,28,35,161
24,15,2025-12-31,617,150,344,28,451,82
25,1,2025-10-31,82,158,240,28,28,101
25,1,2025-11-30,66,68,16,1,119,174
25,1,2025-12-31,56,124,180,15,15,117
25,2,2025-10-31,90,56,146,7,7,111
25,2,2025-11-30,463,16,479,28,28,70
25,2,2025-12-31,701,256,271,21,707,51
25,3,2025-10-31,182,80,262,29,29,133
25,3,2025-11-30,480,209,59,2,632,177
25,3,2025-12-31,113,78,180,23,34,77
25,4,2025-10-31,622,408,256,14,788,176
25,4,2025-11-30,216,315,158,17,390,141
25,4,2025-12-31,274,484,122,16,652,73
25,5,2025-10-31,315,107,316,34,140,146
25,5,2025-11-30,535,63,90,13,521,89
25,5,2025-12-31,650,1,181,18,488,116
25,6,2025-10-31,697,193,79,5,816,93
25,6,2025-11-30,355,1,142,8,222,74
25,6,2025-12-31,231,109,299,28,69,82
25,7,2025-10-31,126,368,164,15,345,53
25,7,2025-11-30,261,493,61,2,695,96
25,7,2025-12-31,491,430,151,13,783,110
25,8,2025-10-31,684,178,120,13,755,47
25,8,2025-11-30,691,469,227,14,947,44
25,8,2025-12-31,43,276,319,30,30,146
25,9,2025-10-31,447,171,124,13,507,139
25,9,2025-11-30,536,362,579,43,362,86
25,9,2025-12-31,431,334,385,27,407,98
25,10,2025-10-31,99,58,157,13,13,146
25,10,2025-11-30,694,107,57,1,745,156
25,10,2025-12-31,465,116,324,19,276,162
25,11,2025-10-31,533,469,301,26,727,113
25,11,2025-11-30,392,493,211,13,687,53
25,11,2025-12-31,221,435,177,14,493,141
25,12,2025-10-31,623,293,3,0,913,108
25,12,2025-11-30,282,297,59,2,522,157
25,12,2025-12-31,566,286,42,3,813,32
25,13,2025-10-31,627,439,408,36,694,111
25,13,2025-11-30,660,58,184,14,548,71
25,13,2025-12-31,596,427,306,24,741,102
25,14,2025-10-31,220,95,301,24,38,120
25,14,2025-11-30,502,493,675,48,368,44
25,14,2025-12-31,729,132,319,29,571,73
25,15,2025-10-31,647,76,96,8,635,101
25,15,2025-11-30,560,366,231,11,706,173
25,15,2025-12-31,530,415,151,14,808,75
26,1,2025-10-31,219,390,104,7,512,96
26,1,2025-11-30,655,176,113,13,731,77
26,1,2025-12-31,257,353,98,8,520,85
26,2,2025-10-31,577,200,358,29,448,150
26,2,2025-11-30,504,472,29,6,953,101
26,2,2025-12-31,747,213,220,18,758,57
26,3,2025-10-31,102,453,94,8,469,88
26,3,2025-11-30,212,309,107,6,420,117
26,3,2025-12-31,692,275,656,52,363,44
26,4,2025-10-31,48,491,61,5,483,46
26,4,2025-11-30,617,494,347,31,795,143
26,4,2025-12-31,313,280,250,17,360,59
26,5,2025-10-31,543,225,28,3,743,69
26,5,2025-11-30,453,309,344,35,453,173
26,5,2025-12-31,314,147,160,11,312,144
26,6,2025-10-31,351,345,91,9,614,169
26,6,2025-11-30,785,457,217,19,1044,67
26,6,2025-12-31,48,187,176,8,67,135
26,7,2025-10-31,482,345,41,1,787,130
26,7,2025-11-30,104,253,357,35,35,54
26,7,2025-12-31,386,38,143,12,293,131
26,8,2025-10-31,566,488,102,3,955,135
26,8,2025-11-30,113,371,55,3,432,136
26,8,2025-12-31,65,452,50,3,470,103
26,9,2025-10-31,126,438,564,39,39,34
26,9,2025-11-30,585,178,584,54,233,61
26,9,2025-12-31,76,349,59,3,369,164
26,10,2025-10-31,297,115,397,36,51,103
26,10,2025-11-30,125,61,186,21,21,54
26,10,2025-12-31,728,26,54,4,704,93
26,11,2025-10-31,54,69,83,8,48,105
26,11,2025-11-30,619,6,417,33,241,148
26,11,2025-12-31,172,268,194,16,262,96
26,12,2025-10-31,685,47,51,7,688,176
26,12,2025-11-30,228,401,98,8,539,178
26,12,2025-12-31,75,24,99,11,11,83
26,13,2025-10-31,134,418,222,18,348,179
26,13,2025-11-30,384,224,67,3,544,65
26,13,2025-12-31,284,479,62,3,704,79
26,14,2025-10-31,283,287,69,6,507,110
26,14,2025-11-30,62,346,396,26,38,131
26,14,2025-12-31,132,388,234,16,302,140
26,15,2025-10-31,610,433,262,22,803,63
26,15,2025-11-30,760,67,42,4,789,127
26,15,2025-12-31,431,21,275,17,194,55
27,1,2025-10-31,415,435,386,30,494,48
27,1,2025-11-30,299,357,350,34,340,84
27,1,2025-12-31,88,109,197,18,18,76
27,2,2025-10-31,512,84,596,39,39,131
27,2,2025-11-30,312,25,337,31,31,127
27,2,2025-12-31,30,98,128,10,10,179
27,3,2025-10-31,619,266,126,13,772,101
27,3,2025-11-30,682,57,131,8,616,142
27,3,2025-12-31,776,216,384,26,634,102
27,4,2025-10-31,565,158,57,4,670,97
27,4,2025-11-30,148,82,197,24,57,96
27,4,2025-12-31,538,442,126,7,861,110
27,5,2025-10-31,542,499,200,23,864,67
27,5,2025-11-30,532,56,541,33,80,147
27,5,2025-12-31,773,10,80,8,711,137
27,6,2025-10-31,507,186,348,24,369,171
27,6,2025-11-30,721,436,67,4,1094,109
27,6,2025-12-31,174,428,407,28,223,162
27,7,2025-10-31,118,302,227,21,214,136
27,7,2025-11-30,589,163,444,26,334,54
27,7,2025-12-31,496,471,165,15,817,174
27,8,2025-10-31,232,367,47,4,556,107
27,8,2025-11-30,527,485,480,35,567,86
27,8,2025-12-31,312,428,593,54,201,155
27,9,2025-10-31,262,345,282,18,343,94
