PaymentID,OrderID,CustomerID,PaymentMethod,NetSales,PaymentStatus,PaymentAmount
501,501,38923,Card,2038.11,Completed,2038.11
502,502,43965,Cash on Delivery,3753.13,Pending Settlement,3753.13
503,503,35355,Bank Transfer,7078.7300000000005,Completed,7078.7300000000005
504,504,12850,Card,4902.06,Completed,4902.06
505,505,6169,Bank Transfer,809.0,Completed,809.0
506,506,1264,Card,7847.97,Completed,7847.97
507,507,8369,Card,23829.04,Completed,23829.04
508,508,19054,Cash on Delivery,26184.4,Pending Settlement,26184.4
509,509,8113,Bank Transfer,15931.080000000002,Completed,15931.080000000002
510,510,42286,Wallet,2396.73,Completed,2396.73
511,511,41686,Wallet,11674.86,Refunded,11674.86
512,512,6357,Bank Transfer,6841.23,Completed,6841.23
513,513,6886,Bank Transfer,5568.39,Completed,5568.39
514,514,1780,Card,10733.94,Completed,10733.94
515,515,25337,Bank Transfer,10917.37,Completed,10917.37
516,516,41035,Card,43133.91,Completed,43133.91
517,517,27839,Bank Transfer,13957.2,Completed,13957.2
518,518,40947,Bank Transfer,8337.09,Completed,8337.09
519,519,27951,Card,18320.97,Completed,18320.97
520,520,15688,Card,22507.14,Completed,22507.14
521,521,12351,Card,27968.5,Completed,27968.5
522,522,45479,Card,31183.03,Completed,31183.03
523,523,8696,Wallet,28557.5,Completed,28557.5
524,524,21272,Cash on Delivery,35519.14,Pending Settlement,35519.14
525,525,48206,Card,28532.91,Completed,28532.91
526,526,25841,Bank Transfer,14240.59,Completed,14240.59
527,527,26554,Card,5897.299999999999,Completed,5897.299999999999
528,528,49036,Cash on Delivery,27002.309999999998,Pending Settlement,27002.309999999998
529,529,47472,Card,2701.73,Completed,2701.73
530,530,22948,Card,20874.77,Completed,20874.77
531,531,22431,Bank Transfer,71536.67,Completed,71536.67
532,532,41556,Bank Transfer,1820.12,Completed,1820.12
533,533,6252,Card,17486.3,Completed,17486.3
534,534,17694,Card,27485.96,Completed,27485.96
535,535,41046,Card,35166.85,Completed,35166.85
536,536,16737,Card,1538.58,Completed,1538.58
537,537,44654,Card,17307.73,Completed,17307.73
538,538,6959,Wallet,8316.81,Completed,8316.81
539,539,24659,Cash on Delivery,49946.37,Pending Settlement,49946.37
540,540,38403,Card,14013.25,Completed,14013.25
541,541,11430,Card,10377.47,Completed,10377.47
542,542,22484,Card,34492.44,Completed,34492.44
543,543,42972,Wallet,49090.69,Completed,49090.69
544,544,22707,Card,2026.18,Completed,2026.18
545,545,1073,Cash on Delivery,8492.87,Pending Settlement,8492.87
546,546,29686,Card,10377.48,Completed,10377.48
547,547,24307,Card,36392.42,Completed,36392.42
548,548,43316,Cash on Delivery,16094.23,Pending Settlement,16094.23
549,549,34547,Bank Transfer,30472.43,Completed,30472.43
550,550,14869,Card,11230.33,Completed,11230.33
551,551,10735,Card,12760.06,Completed,12760.06
552,552,45134,Cash on Delivery,75858.33000000002,Pending Settlement,75858.33000000002
553,553,45878,Card,61780.26,Completed,61780.26
554,554,33571,Card,57809.34,Completed,57809.34
555,555,17889,Card,42502.05,Completed,42502.05
556,556,27529,Bank Transfer,22983.66,Completed,22983.66
557,557,18704,Card,20470.989999999998,Completed,20470.989999999998
558,558,23644,Bank Transfer,3485.3,Completed,3485.3
559,559,47112,Bank Transfer,19402.72,Completed,19402.72
560,560,34242,Card,14014.5,Completed,14014.5
561,561,29508,Card,2435.76,Completed,2435.76
562,562,34348,Wallet,1557.99,Completed,1557.99
563,563,6924,Card,5815.33,Completed,5815.33
564,564,12692,Card,8793.05,Completed,8793.05
565,565,16750,Wallet,27324.129999999997,Completed,27324.129999999997
566,566,9714,Cash on Delivery,8415.45,Pending Settlement,8415.45
567,567,33416,Bank Transfer,6474.79,Completed,6474.79
568,568,20704,Wallet,6015.61,Completed,6015.61
569,569,47384,Wallet,9286.59,Completed,9286.59
570,570,35783,Wallet,6209.79,Completed,6209.79
571,571,18497,Wallet,3834.64,Completed,3834.64
572,572,43816,Wallet,39238.69,Completed,39238.69
573,573,9664,Cash on Delivery,7506.66,Pending Settlement,7506.66
574,574,14690,Wallet,12546.07,Completed,12546.07
575,575,36177,Bank Transfer,33099.0,Completed,33099.0
576,576,4583,Card,1793.98,Completed,1793.98
577,577,922,Wallet,51523.94,Completed,51523.94
578,578,17444,Bank Transfer,2022.95,Completed,2022.95
579,579,43352,Cash on Delivery,84541.27,Pending Settlement,84541.27
580,580,40761,Bank Transfer,4014.72,Completed,4014.72
581,581,47803,Bank Transfer,2409.65,Completed,2409.65
582,582,26820,Wallet,15726.24,Completed,15726.24
583,583,23607,Wallet,6554.96,Completed,6554.96
584,584,4740,Bank Transfer,8979.77,Completed,8979.77
585,585,23809,Cash on Delivery,66162.72,Pending Settlement,66162.72
586,586,17649,Bank Transfer,46454.98,Completed,46454.98
587,587,24694,Bank Transfer,20073.82,Completed,20073.82
588,588,24061,Wallet,7809.6,Completed,7809.6
589,589,40881,Bank Transfer,10209.76,Completed,10209.76
590,590,48090,Wallet,8241.45,Completed,8241.45
591,591,27528,Bank Transfer,13036.6,Completed,13036.6
592,592,46074,Bank Transfer,11824.61,Completed,11824.61
593,593,48046,Card,27706.559999999998,Completed,27706.559999999998
594,594,21287,Bank Transfer,13377.5,Completed,13377.5
595,595,16087,Bank Transfer,11346.54,Completed,11346.54
596,596,49011,Bank Transfer,27756.71,Completed,27756.71
597,597,32750,Card,21457.17,Completed,21457.17
598,598,10622,Bank Transfer,11309.98,Completed,11309.98
599,599,39192,Card,18354.9,Completed,18354.9
600,600,42684,Card,70118.38,Completed,70118.38
601,601,24536,Card,2712.84,Completed,2712.84
602,602,45376,Card,48539.65,Completed,48539.65
603,603,41999,Bank Transfer,5596.77,Completed,5596.77
604,604,29550,Card,30550.19,Completed,30550.19
605,605,13386,Wallet,22815.24,Completed,22815.24
606,606,36483,Card,34754.0,Completed,34754.0
607,607,32139,Cash on Delivery,580.46,Pending Settlement,580.46
608,608,36661,Card,32879.89,Completed,32879.89
609,609,54,Wallet,21689.05,Completed,21689.05
610,610,46572,Bank Transfer,15704.27,Completed,15704.27
611,611,43777,Card,23514.46,Completed,23514.46
612,612,496,Bank Transfer,5999.52,Completed,5999.52
613,613,45370,Bank Transfer,16607.11,Completed,16607.11
614,614,14590,Wallet,13316.84,Completed,13316.84
615,615,49426,Card,12330.44,Completed,12330.44
616,616,12315,Cash on Delivery,28237.079999999998,Pending Settlement,28237.079999999998
617,617,9839,Bank Transfer,6194.29,Completed,6194.29
618,618,95,Cash on Delivery,3445.56,Pending Settlement,3445.56
619,619,35592,Wallet,37738.96,Refunded,37738.96
620,620,49344,Wallet,5032.2,Completed,5032.2
621,621,15993,Bank Transfer,2810.38,Completed,2810.38
622,622,11576,Cash on Delivery,28561.92,Pending Settlement,28561.92
623,623,42410,Wallet,17523.89,Completed,17523.89
624,624,18708,Bank Transfer,30204.059999999998,Completed,30204.059999999998
625,625,26901,Card,12692.09,Completed,12692.09
626,626,16095,Wallet,52687.09,Completed,52687.09
627,627,44401,Bank Transfer,35623.07,Completed,35623.07
628,628,45710,Wallet,8025.8,Completed,8025.8
629,629,49556,Card,1005.02,Completed,1005.02
630,630,49427,Wallet,28505.760000000002,Completed,28505.760000000002
631,631,23701,Bank Transfer,103078.34999999999,Completed,103078.34999999999
632,632,15126,Cash on Delivery,123785.65,Pending Settlement,123785.65
633,633,24099,Card,52875.9,Completed,52875.9
634,634,49931,Cash on Delivery,7687.8,Pending Settlement,7687.8
635,635,48820,Wallet,33674.44,Completed,33674.44
636,636,13746,Cash on Delivery,11445.77,Pending Settlement,11445.77
637,637,31694,Card,11017.2,Completed,11017.2
638,638,42086,Card,9173.79,Completed,9173.79
639,639,47168,Wallet,29155.95,Completed,29155.95
640,640,44001,Card,5760.56,Completed,5760.56
641,641,36622,Bank Transfer,5052.37,Completed,5052.37
642,642,19470,Cash on Delivery,43978.95,Pending Settlement,43978.95
643,643,463,Card,14316.08,Completed,14316.08
644,644,10458,Bank Transfer,41051.32,Completed,41051.32
645,645,17348,Bank Transfer,34347.57,Completed,34347.57
646,646,11471,Card,43775.82,Completed,43775.82
647,647,34930,Card,52058.96,Completed,52058.96
648,648,23627,Wallet,15092.560000000001,Completed,15092.560000000001
649,649,49694,Card,1838.37,Completed,1838.37
650,650,35152,Cash on Delivery,10391.82,Pending Settlement,10391.82
651,651,48156,Bank Transfer,57683.869999999995,Completed,57683.869999999995
652,652,47051,Cash on Delivery,36722.259999999995,Pending Settlement,36722.259999999995
653,653,49049,Bank Transfer,36505.55,Completed,36505.55
654,654,20070,Bank Transfer,8174.48,Completed,8174.48
655,655,7653,Bank Transfer,2177.3199999999997,Completed,2177.3199999999997
656,656,22162,Card,26487.88,Completed,26487.88
657,657,37662,Card,27388.41,Completed,27388.41
658,658,8499,Cash on Delivery,20625.410000000003,Pending Settlement,20625.410000000003
659,659,838,Card,2339.78,Completed,2339.78
660,660,24937,Wallet,12650.44,Completed,12650.44
661,661,26946,Wallet,19760.34,Completed,19760.34
662,662,6450,Wallet,55961.0,Completed,55961.0
663,663,46001,Wallet,4965.75,Completed,4965.75
664,664,7100,Bank Transfer,36490.630000000005,Completed,36490.630000000005
665,665,39413,Wallet,49106.5,Completed,49106.5
666,666,36430,Card,7700.360000000001,Refunded,7700.360000000001
667,667,29482,Bank Transfer,12293.57,Completed,12293.57
668,668,26012,Wallet,2156.32,Completed,2156.32
669,669,25839,Bank Transfer,72459.32,Completed,72459.32
670,670,36708,Bank Transfer,11344.16,Completed,11344.16
671,671,36907,Card,9457.83,Completed,9457.83
672,672,566,Bank Transfer,9404.119999999999,Refunded,9404.119999999999
673,673,8234,Card,19567.18,Completed,19567.18
674,674,8273,Bank Transfer,8108.49,Completed,8108.49
675,675,17780,Card,27469.410000000003,Completed,27469.410000000003
676,676,12669,Card,34498.05,Completed,34498.05
677,677,48134,Wallet,11452.5,Completed,11452.5
678,678,31694,Bank Transfer,20835.18,Completed,20835.18
679,679,4151,Bank Transfer,26908.760000000002,Completed,26908.760000000002
680,680,49148,Card,44902.87,Completed,44902.87
681,681,49314,Bank Transfer,27078.95,Completed,27078.95
682,682,24932,Bank Transfer,44198.52,Completed,44198.52
683,683,37863,Card,6985.76,Completed,6985.76
684,684,5111,Cash on Delivery,25642.64,Pending Settlement,25642.64
685,685,25034,Wallet,12172.44,Completed,12172.44
686,686,10381,Wallet,18112.23,Completed,18112.23
687,687,37583,Cash on Delivery,23430.34,Pending Settlement,23430.34
688,688,1124,Wallet,33674.35,Completed,33674.35
689,689,36842,Wallet,11647.6,Completed,11647.6
690,690,20442,Cash on Delivery,6934.19,Pending Settlement,6934.19
691,691,9683,Card,31943.66,Completed,31943.66
692,692,34909,Bank Transfer,27969.96,Completed,27969.96
693,693,32768,Wallet,10138.29,Completed,10138.29
694,694,12512,Card,30451.539999999997,Completed,30451.539999999997
695,695,3620,Wallet,11319.05,Completed,11319.05
696,696,32790,Cash on Delivery,17601.93,Pending Settlement,17601.93
697,697,28278,Card,7920.84,Completed,7920.84
698,698,21843,Bank Transfer,8458.07,Completed,8458.07
699,699,1707,Card,24847.77,Completed,24847.77
700,700,23589,Cash on Delivery,7646.36,Pending Settlement,7646.36
701,701,9233,Card,3860.03,Completed,3860.03
702,702,49994,Cash on Delivery,40103.509999999995,Pending Settlement,40103.509999999995
703,703,30833,Cash on Delivery,50636.350000000006,Pending Settlement,50636.350000000006
704,704,39313,Bank Transfer,33667.14,Completed,33667.14
705,705,45483,Card,10267.72,Completed,10267.72
706,706,20699,Card,1151.32,Completed,1151.32
707,707,6970,Wallet,6005.66,Completed,6005.66
708,708,17444,Card,3276.16,Completed,3276.16
709,709,48848,Bank Transfer,21141.97,Completed,21141.97
710,710,41188,Wallet,35881.89,Completed,35881.89
711,711,11662,Card,35315.619999999995,Completed,35315.619999999995
712,712,17021,Cash on Delivery,14411.32,Pending Settlement,14411.32
713,713,3527,Card,56945.079999999994,Completed,56945.079999999994
714,714,12507,Card,19307.24,Completed,19307.24
715,715,39269,Wallet,15771.74,Completed,15771.74
716,716,24181,Wallet,10515.61,Completed,10515.61
717,717,34948,Wallet,41703.75,Completed,41703.75
718,718,26683,Bank Transfer,5580.07,Completed,5580.07
719,719,30890,Card,23274.31,Completed,23274.31
720,720,15197,Card,7317.969999999999,Completed,7317.969999999999
721,721,47597,Bank Transfer,8562.48,Completed,8562.48
722,722,15334,Bank Transfer,13546.69,Completed,13546.69
723,723,4664,Bank Transfer,19277.45,Completed,19277.45
724,724,39600,Bank Transfer,37238.100000000006,Completed,37238.100000000006
725,725,7403,Card,21248.81,Completed,21248.81
726,726,47902,Bank Transfer,20724.16,Completed,20724.16
727,727,39185,Bank Transfer,7934.070000000001,Completed,7934.070000000001
728,728,2823,Wallet,58570.22,Completed,58570.22
729,729,36649,Card,7332.34,Completed,7332.34
730,730,4535,Card,8978.86,Completed,8978.86
731,731,31170,Bank Transfer,111832.12,Completed,111832.12
732,732,35770,Card,9721.74,Completed,9721.74
733,733,24384,Wallet,9727.75,Completed,9727.75
734,734,34383,Card,26665.91,Completed,26665.91
735,735,13566,Bank Transfer,13213.86,Completed,13213.86
736,736,19849,Bank Transfer,5060.98,Completed,5060.98
737,737,213,Card,2409.65,Completed,2409.65
738,738,29800,Card,24142.53,Completed,24142.53
739,739,18455,Wallet,10489.62,Completed,10489.62
740,740,8827,Wallet,17183.59,Completed,17183.59
741,741,17440,Card,6389.81,Completed,6389.81
742,742,4586,Card,23728.11,Completed,23728.11
743,743,31376,Bank Transfer,8253.28,Completed,8253.28
744,744,37597,Card,43581.46,Completed,43581.46
745,745,45141,Bank Transfer,32901.18,Completed,32901.18
746,746,34488,Wallet,9095.08,Completed,9095.08
747,747,29303,Bank Transfer,8366.74,Completed,8366.74
748,748,14695,Wallet,33780.74,Completed,33780.74
749,749,46548,Bank Transfer,41312.61,Completed,41312.61
750,750,43170,Cash on Delivery,18144.27,Pending Settlement,18144.27
751,751,11453,Card,25167.15,Completed,25167.15
752,752,13535,Bank Transfer,3657.84,Completed,3657.84
753,753,45433,Card,5708.76,Completed,5708.76
754,754,15447,Cash on Delivery,29339.100000000002,Pending Settlement,29339.100000000002
755,755,1408,Card,22918.48,Completed,22918.48
756,756,25382,Wallet,13992.33,Completed,13992.33
757,757,48825,Card,60118.84,Completed,60118.84
758,758,17686,Bank Transfer,35820.72,Completed,35820.72
759,759,11531,Wallet,17380.82,Completed,17380.82
760,760,44565,Card,22667.48,Completed,22667.48
761,761,25158,Card,58145.96000000001,Completed,58145.96000000001
762,762,28407,Cash on Delivery,40669.83,Pending Settlement,40669.83
763,763,2670,Card,5076.9,Completed,5076.9
764,764,31070,Card,2623.92,Completed,2623.92
765,765,16292,Card,2210.17,Completed,2210.17
766,766,6138,Card,27435.090000000004,Completed,27435.090000000004
767,767,36791,Wallet,7798.09,Completed,7798.09
768,768,6397,Bank Transfer,16107.08,Completed,16107.08
769,769,34685,Card,11131.44,Completed,11131.44
770,770,23027,Card,31163.09,Completed,31163.09
771,771,25893,Cash on Delivery,9615.03,Pending Settlement,9615.03
772,772,28465,Wallet,29968.56,Completed,29968.56
773,773,10168,Cash on Delivery,14832.83,Pending Settlement,14832.83
774,774,18967,Bank Transfer,49323.36,Completed,49323.36
775,775,1868,Bank Transfer,8072.42,Completed,8072.42
776,776,14024,Bank Transfer,9245.57,Completed,9245.57
777,777,7419,Wallet,19419.899999999998,Completed,19419.899999999998
778,778,27391,Card,6363.94,Completed,6363.94
779,779,39887,Bank Transfer,33526.81,Completed,33526.81
780,780,20551,Wallet,52723.299999999996,Completed,52723.299999999996
781,781,4870,Card,8637.26,Completed,8637.26
782,782,12650,Card,11781.11,Completed,11781.11
783,783,12374,Wallet,8112.96,Completed,8112.96
784,784,4028,Card,6679.71,Completed,6679.71
785,785,36516,Cash on Delivery,28607.37,Pending Settlement,28607.37
786,786,11482,Card,6043.12,Refunded,6043.12
787,787,47608,Cash on Delivery,2017.64,Pending Settlement,2017.64
788,788,33835,Bank Transfer,1023.52,Completed,1023.52
789,789,33576,Card,8133.83,Completed,8133.83
790,790,22777,Cash on Delivery,2712.84,Pending Settlement,2712.84
791,791,44559,Cash on Delivery,2091.24,Pending Settlement,2091.24
792,792,137,Wallet,2480.21,Completed,2480.21
793,793,13712,Cash on Delivery,39061.729999999996,Pending Settlement,39061.729999999996
794,794,28168,Card,24238.37,Completed,24238.37
795,795,44203,Card,2642.58,Completed,2642.58
796,796,27777,Wallet,11589.42,Completed,11589.42
797,797,36174,Card,101648.05,Completed,101648.05
798,798,38794,Card,24011.05,Completed,24011.05
799,799,5011,Wallet,5802.18,Completed,5802.18
800,800,29136,Card,19222.58,Completed,19222.58
801,801,42108,Wallet,5681.46,Completed,5681.46
802,802,30620,Bank Transfer,12555.71,Completed,12555.71
803,803,22030,Card,35301.55,Completed,35301.55
804,804,35318,Card,3111.7,Completed,3111.7
805,805,4432,Wallet,4664.07,Completed,4664.07
806,806,36793,Wallet,68803.98999999999,Completed,68803.98999999999
807,807,6824,Card,3778.7,Completed,3778.7
808,808,6807,Card,85617.18,Completed,85617.18
809,809,36047,Card,23777.64,Refunded,23777.64
810,810,17499,Wallet,77133.57,Completed,77133.57
811,811,7386,Card,10826.98,Completed,10826.98
812,812,27028,Card,5553.42,Completed,5553.42
813,813,19962,Card,75076.11,Completed,75076.11
814,814,4672,Cash on Delivery,2057.5,Pending Settlement,2057.5
815,815,37720,Wallet,80730.0,Completed,80730.0
816,816,1428,Bank Transfer,6889.79,Completed,6889.79
817,817,29993,Cash on Delivery,19638.65,Pending Settlement,19638.65
818,818,590,Bank Transfer,38685.92,Completed,38685.92
819,819,18671,Bank Transfer,4496.4,Completed,4496.4
820,820,24605,Card,13661.62,Completed,13661.62
821,821,34096,Card,55086.33,Completed,55086.33
822,822,31804,Card,10261.99,Completed,10261.99
823,823,11805,Card,7078.82,Completed,7078.82
824,824,12489,Card,14002.65,Completed,14002.65
825,825,12649,Card,17644.71,Completed,17644.71
826,826,6784,Card,19197.809999999998,Completed,19197.809999999998
827,827,21332,Bank Transfer,6785.51,Completed,6785.51
828,828,7383,Wallet,10136.369999999999,Completed,10136.369999999999
829,829,29232,Bank Transfer,15903.72,Completed,15903.72
830,830,4415,Bank Transfer,19789.100000000002,Completed,19789.100000000002
831,831,18998,Wallet,3763.59,Completed,3763.59
832,832,5541,Card,9066.619999999999,Completed,9066.619999999999
833,833,4796,Bank Transfer,61939.32,Completed,61939.32
834,834,40237,Wallet,3231.21,Completed,3231.21
835,835,29425,Wallet,6550.7,Completed,6550.7
836,836,32078,Bank Transfer,14369.47,Completed,14369.47
837,837,45943,Cash on Delivery,19837.08,Pending Settlement,19837.08
838,838,17926,Card,3133.72,Refunded,3133.72
